initial_preference_width,adaptive_tolerance,initial_distribution,social_signal_weight,trending_weight,regime,seed,initial_mean_extremity,initial_opinion_variance,initial_extreme_share,final_mean_opinion,final_mean_extremity,final_opinion_variance,final_extreme_share,final_preference_width,final_preference_extremity,final_acceptance_threshold,final_rejection_threshold,final_acceptance_rate,final_ignore_rate,final_backfire_rate,final_avg_exposure_distance,final_opinion_bimodality,final_acceptance_history_filled
1.0,False,polarized,0.5,0.0,local_cf,17,0.4402197369608162,0.2228451547447393,0.035,-0.019320090072842844,0.8708533090604267,0.8035063801219084,0.885,0.355417055271322,0.8540689524502758,0.2709500000000001,0.7104999999999998,0.5885,0.2982,0.1133,0.1616761657857962,4.159002895988672,1.0
1.0,False,polarized,0.5,0.0,local_cf,18,0.45529619737967975,0.2365494220854455,0.065,0.07420229573024625,0.8519047448300525,0.777450843115766,0.85,0.3510164401914396,0.8397817629639494,0.2667,0.7029999999999998,0.5839,0.30045,0.11565,0.1815632914898874,3.651726663158159,1.0
1.0,False,polarized,0.5,0.0,local_cf,19,0.46454546294040683,0.2449558068565837,0.05,-0.06791597869552973,0.8586972400581839,0.7874192827354303,0.86,0.349695913733243,0.8461539792373675,0.2667,0.7029999999999998,0.5966,0.2878,0.1156,0.16159990741765484,3.5644099902094917,1.0
1.0,False,polarized,0.5,0.0,local_cf,20,0.42580468940919675,0.2101975857396797,0.035,-0.1019888078407969,0.8255223525545066,0.7387994006111331,0.81,0.3518802324360064,0.8120528679323198,0.26330000000000003,0.6969999999999998,0.5639,0.3198,0.1163,0.19122923216945403,3.1623610923966154,1.0
0.2,True,polarized,0.0,0.5,global_trending,1,0.4505070807379717,0.23334150144163904,0.035,-0.03450677350339549,0.21475526226826872,0.17725600713272321,0.17,0.110878887864319,0.21991750372969382,0.4865849999999999,0.9532649999999999,0.7263,0.16,0.1137,0.16542328139281787,0.5936250320531602,0.8985
0.2,True,polarized,0.0,0.5,global_trending,2,0.4178397007632877,0.20416445308941156,0.03,0.0124585729229845,0.1293307279341499,0.08650299054037984,0.075,0.11752357094651071,0.13811701804097612,0.531925,1.0092,0.7948,0.15195,0.05325,0.1392078458962622,0.4918308690966201,0.9510000000000001
0.2,True,polarized,0.0,0.5,global_trending,3,0.4439372476155013,0.23044525008721045,0.035,-0.014525372040878705,0.1575586385921494,0.11525384117093906,0.11,0.11579291035532335,0.16050390583474328,0.51152,0.98565,0.7607,0.1698,0.0695,0.14705132548901972,0.5238605567652203,0.945
0.2,True,polarized,0.0,0.5,global_trending,4,0.4510409292305751,0.23804482805810498,0.075,-0.03452828879869535,0.17627773037545963,0.1280503173338261,0.115,0.11496616588698742,0.18012120817864016,0.50711,0.9749849999999999,0.7477,0.17165,0.08065,0.16612731223706678,0.5409751018195541,0.9280000000000002
0.2,True,polarized,0.0,0.5,global_trending,5,0.4352616357907783,0.22217361894511164,0.045,0.03986925759612802,0.165884509102223,0.12143379455942695,0.115,0.11533165954848484,0.17604143314611462,0.505835,0.969925,0.7496,0.17545,0.07495,0.1575768250119839,0.5388619073901427,0.9384999999999999
0.2,True,polarized,0.0,0.5,global_trending,6,0.4435014258103825,0.22753679344254116,0.05,-0.04473254227876361,0.23384333699326076,0.16698568489044202,0.155,0.11242165644902272,0.23235644385619852,0.49135000000000006,0.951815,0.72855,0.1722,0.09925,0.17371497301455874,0.5741315173008493,0.909
0.2,True,polarized,0.0,0.5,global_trending,7,0.45173491184403647,0.23184173010122314,0.055,0.06151912355983836,0.1689370667710921,0.13101004542850542,0.13,0.11462800141844504,0.17713078459749837,0.50836,0.978485,0.75305,0.16125,0.0857,0.15542334010312575,0.5367800744749628,0.9175
0.2,True,polarized,0.0,0.5,global_trending,8,0.4614484194568962,0.242742735081927,0.045,-0.04451219658306198,0.19624291396945928,0.15490802688852817,0.145,0.11306902608577885,0.20206239832054065,0.497405,0.9645249999999999,0.74035,0.16625,0.0934,0.16434190520124212,0.5758150251940938,0.9129999999999999
0.2,True,polarized,0.0,0.5,global_trending,9,0.45368088081095354,0.2387556766768567,0.045,-0.03816169388363662,0.19214875508499268,0.14577451806188507,0.14,0.1135841480419156,0.19739285999924414,0.5031599999999999,0.9785349999999999,0.75365,0.16,0.08635,0.16558204687727138,0.5424268433816053,0.9304999999999999
0.2,True,polarized,0.0,0.5,global_trending,10,0.4431156121247821,0.22793784141733503,0.06,0.05462215138991816,0.17634927044578838,0.13212978928282054,0.13,0.11403572531525633,0.18614397863407803,0.5117499999999999,0.9882950000000001,0.76865,0.14045,0.0909,0.1568873855548315,0.5173354840493677,0.9125
0.2,True,polarized,0.0,0.5,global_trending,11,0.4539470772190657,0.23515712586112492,0.035,-0.006674290378039298,0.19229288424792884,0.1560188396167959,0.15,0.11245574681732083,0.2048073471311558,0.49986499999999995,0.961705,0.74275,0.16095,0.0963,0.16593599705975193,0.5530457940569382,0.9154999999999999
0.2,True,polarized,0.0,0.5,global_trending,12,0.46467444830260135,0.25048707065385634,0.065,0.003280670211667163,0.21088606624196843,0.171696933427926,0.165,0.11195419129737455,0.21421592645844725,0.48423499999999997,0.944045,0.7131,0.1759,0.111,0.1684558096562329,0.5788490686181608,0.8889999999999999
0.2,True,polarized,0.0,0.5,global_trending,13,0.4629883338942509,0.23679833027388691,0.055,-0.0023864596476094,0.16022214184074837,0.10773101095076835,0.1,0.11644591703498715,0.16132863685855361,0.5203699999999999,0.997735,0.7686,0.16385,0.06755,0.13957217016231144,0.5212549901470047,0.9440000000000001
0.2,True,polarized,0.0,0.5,global_trending,14,0.47211282806048005,0.2544376120115857,0.085,-0.011762474492394174,0.22134561331274816,0.16895264040032615,0.16,0.1121701699711395,0.2216676653406479,0.48821999999999993,0.9497950000000001,0.71845,0.1684,0.11315,0.17558448454887352,0.5686838796097449,0.8909999999999999
0.2,True,polarized,0.0,0.5,global_trending,15,0.4392777740996674,0.22053106040856904,0.035,-0.06717100716638899,0.1834974910538315,0.1363130066570332,0.135,0.11434049938975241,0.1910163559077418,0.5058149999999999,0.97674,0.7521,0.1686,0.0793,0.17405685096311999,0.5448380404642954,0.9235
0.2,True,polarized,0.0,0.5,global_trending,16,0.440763577638876,0.21812223700116212,0.05,0.006841482299055408,0.12653641389182457,0.08507620585509056,0.08,0.11798539942543507,0.13529452200507863,0.53275,1.02061,0.7964,0.14855,0.05505,0.140549504099446,0.4818694025613042,0.9465
0.2,True,polarized,0.0,0.5,global_trending,17,0.4513930807706716,0.2371631370921716,0.04,0.0016329447799912822,0.15478475925133592,0.11547367890932367,0.11,0.11601346683378887,0.16105619649331396,0.5205649999999999,0.99957,0.77365,0.14845,0.0779,0.15497651370674992,0.5069036168967215,0.9294999999999999
0.2,True,polarized,0.0,0.5,global_trending,18,0.4552507944062875,0.23994092337616912,0.055,-0.026843565383767105,0.18105501580415276,0.1369435528086724,0.135,0.11418354720049273,0.18367524295254228,0.510875,0.9815200000000001,0.7613,0.1429,0.0958,0.15865273433389568,0.5309424890784293,0.9159999999999999
0.2,True,polarized,0.0,0.5,global_trending,19,0.4351028219725758,0.22069198149575012,0.055,-0.05374320986376089,0.14546066559627677,0.09954372256257811,0.095,0.11614267729242272,0.15684196581740692,0.52118,0.997085,0.77845,0.1589,0.06265,0.13779927757262522,0.4922909252420008,0.9455
0.2,True,polarized,0.0,0.5,global_trending,20,0.4408864135657879,0.22539606447243024,0.03,0.04279246076059027,0.14988213834593828,0.11299679096054785,0.11,0.11581945969512734,0.16445462172746317,0.517595,0.9865900000000001,0.7709,0.1514,0.0777,0.14022553699077128,0.501781122133257,0.9365000000000001
0.2,True,polarized,0.4,0.4,hybrid,1,0.4578956575159278,0.24486806156684737,0.065,0.004640738872624724,0.1145177592843875,0.06980481909435805,0.06,0.11918240294568065,0.11481462788022677,0.544605,1.0301049999999998,0.8204,0.1345,0.0451,0.1395448095736717,0.4784132845076023,0.9605
0.2,True,polarized,0.4,0.4,hybrid,2,0.4654554093343226,0.2520277521323839,0.07,-0.03762168812742385,0.1445549443498879,0.10224930708678613,0.095,0.11651357431027778,0.14871601138659096,0.53055,1.0055500000000002,0.8035,0.13055,0.06595,0.14644400945396308,0.5141264829932177,0.9440000000000001
0.2,True,polarized,0.4,0.4,hybrid,3,0.47867794408843706,0.258478748644165,0.05,-0.025464588918584368,0.14510616237569393,0.10613549392949678,0.1,0.11631275346832709,0.14792295535747765,0.5234000000000001,0.99738,0.78725,0.1452,0.06755,0.13306624566032732,0.49921867044073964,0.951
0.2,True,polarized,0.4,0.4,hybrid,4,0.4530201873880847,0.23814088437080713,0.035,0.010421146035212102,0.10589689865065095,0.06334876701839749,0.06,0.11925314019816273,0.11736698357477561,0.5511050000000001,1.030195,0.8318,0.126,0.0422,0.12833657124718942,0.46367847402594536,0.9694999999999999
0.2,True,polarized,0.4,0.4,hybrid,5,0.44082510344815434,0.22498748008844852,0.045,-0.015175864630276774,0.1217071005908344,0.08181608275858238,0.075,0.11870457041370494,0.12397595219258077,0.5365850000000001,1.0083350000000002,0.80545,0.1415,0.05305,0.12610992923686143,0.46661755841495883,0.955
0.2,True,polarized,0.4,0.4,hybrid,6,0.4574081884915215,0.24535972999593475,0.065,-0.04343324570982961,0.16493564930412674,0.1107700814949948,0.11,0.11555549963465868,0.1706885875612069,0.52,0.98994,0.785,0.14195,0.07305,0.15104933752546934,0.5248952992742746,0.9415
0.2,True,polarized,0.4,0.4,hybrid,7,0.45298506533680505,0.22725870600072653,0.03,0.03793434120265299,0.10498491884904584,0.06091377163863404,0.055,0.11930905711905443,0.11493876490447676,0.549605,1.033735,0.8294,0.1272,0.0434,0.12826284858015374,0.4865273051245465,0.9630000000000001
0.2,True,polarized,0.4,0.4,hybrid,8,0.4562721009751115,0.2383782477485255,0.045,-0.01729815231454206,0.1368939819261884,0.0960195661735509,0.09,0.11653997441864704,0.14220849977520525,0.533135,1.00736,0.80525,0.12825,0.0665,0.13932913937751518,0.4924059811824069,0.9440000000000001
0.2,True,polarized,0.4,0.4,hybrid,9,0.46220125497939546,0.24527947661401842,0.035,0.017796303950828332,0.10693543157321043,0.0667113894283535,0.06,0.11908370779996534,0.11099982580836158,0.5497299999999999,1.03737,0.8306,0.1258,0.0436,0.13173860463940648,0.45911132539575733,0.9640000000000001
0.2,True,polarized,0.4,0.4,hybrid,10,0.4548463054390667,0.23855519411807008,0.06,0.039830380768120094,0.12467358000672381,0.0778740918947845,0.075,0.11849829087210573,0.13592570963915626,0.547935,1.033315,0.8309,0.1094,0.0597,0.1361694630957634,0.45281502744777924,0.9490000000000001
0.2,True,polarized,0.4,0.4,hybrid,11,0.42130830043527934,0.20296510663149714,0.025,-0.005898124061448038,0.09306473205863948,0.052243927831310134,0.045,0.12039204429584789,0.10203047309045378,0.5592349999999999,1.039645,0.8481,0.1173,0.0346,0.11569374386120293,0.4358942100164056,0.973
0.2,True,polarized,0.4,0.4,hybrid,12,0.44417109642440245,0.224619254760432,0.045,0.01612123260184708,0.11707594752953529,0.07475497320506648,0.07,0.11813514930476615,0.12145921114492186,0.5450999999999999,1.0214999999999999,0.82255,0.12685,0.0506,0.1372931782373265,0.4788267662740274,0.9540000000000001
0.2,True,polarized,0.4,0.4,hybrid,13,0.4521904636225697,0.23583272986316764,0.065,0.027902568141569314,0.13075563599757578,0.09006364526066016,0.085,0.11754906274857563,0.1380503252368202,0.5411349999999999,1.02234,0.8231,0.11635,0.06055,0.13806278486739443,0.49217345328676837,0.9435000000000001
0.2,True,polarized,0.4,0.4,hybrid,14,0.4628651865464954,0.24755350158741143,0.09,0.006127514880958274,0.11866357004433131,0.07944501257187953,0.075,0.11798898187250234,0.1275998555419694,0.5439,1.0205600000000001,0.82265,0.1197,0.05765,0.12822972302972918,0.46544613440791216,0.949
0.2,True,polarized,0.4,0.4,hybrid,15,0.42712896713700355,0.20772946737634485,0.025,-0.03971593076165549,0.10488289468965405,0.06640431538770686,0.065,0.11846862520200332,0.11586618352577642,0.5502549999999999,1.0312700000000001,0.83905,0.1116,0.04935,0.13921289367246625,0.4414960992042894,0.959
0.2,True,polarized,0.4,0.4,hybrid,16,0.4618062973372814,0.2396954407447108,0.035,-0.02554277427833318,0.11062430827339816,0.06260214528640401,0.06,0.11942619793375134,0.1161274186633926,0.55145,1.0432050000000002,0.83355,0.12645,0.04,0.12342328876926961,0.44541337344078547,0.97
0.2,True,polarized,0.4,0.4,hybrid,17,0.4499949900462339,0.23525363473403174,0.055,-0.0006612266198300432,0.11509131510929226,0.0766936227173981,0.075,0.11825110496012232,0.12205107745690313,0.5456449999999999,1.033275,0.8302,0.1222,0.0476,0.12950930642546132,0.4569883293920878,0.9670000000000001
