initial_preference_width,adaptive_tolerance,backfire_rate,seed,initial_mean_extremity,final_mean_extremity,delta_extremity,final_extreme_share,final_opinion_variance,final_backfire_rate_observed,final_acceptance_rate
0.6,True,0.0,3,0.4890296296058673,0.4782432214634377,-0.010786408142429649,0.23,0.30471477383802026,0.05195,0.668
0.6,True,0.0,4,0.5382270372131428,0.5287273215855025,-0.009499715627640293,0.225,0.3399149488436582,0.0518,0.67645
0.6,True,0.0,5,0.5029302632833011,0.4951103611065251,-0.007819902176776028,0.25,0.31657327654243106,0.0537,0.6566
0.6,True,0.0,6,0.5186356672752157,0.5218997355520899,0.003264068276874199,0.24,0.34580709994969033,0.05095,0.6721
0.6,True,0.0,7,0.513637667411623,0.5160618061593051,0.002424138747682103,0.27,0.3296222364289308,0.0516,0.6808
0.6,True,0.0,8,0.5087707013838418,0.51378653008681,0.005015828702968128,0.29,0.34040987212622137,0.0499,0.66995
0.6,True,0.0,9,0.5037796340055101,0.49717065269703964,-0.00660898130847043,0.26,0.32665771031506863,0.04795,0.69165
0.6,True,0.0,10,0.4783554051954107,0.48644772568869266,0.008092320493281957,0.215,0.3099483328330873,0.05015,0.66625
0.6,True,0.0,11,0.5245057294818782,0.5169015055015366,-0.007604223980341662,0.26,0.3455561775859437,0.0527,0.67155
0.6,True,0.0,12,0.5092713362654364,0.49510380977875074,-0.014167526486685678,0.245,0.3217174120142877,0.05195,0.66495
0.6,True,0.0,13,0.525746492476239,0.5051766249764043,-0.020569867499834693,0.24,0.32092152899487886,0.051,0.67705
0.6,True,0.0,14,0.49961878918402114,0.49573174120666813,-0.0038870479773530087,0.28,0.32446630535390375,0.0513,0.66735
0.6,True,0.0,15,0.49128662390873923,0.4955232829930097,0.0042366590842704555,0.25,0.3150891541695778,0.05045,0.6676
0.6,True,0.0,16,0.5398227235682644,0.535017017363918,-0.004805706204346394,0.235,0.34088641028089667,0.0482,0.6894
0.6,True,0.0,17,0.501087792958863,0.503642031374536,0.002554238415673038,0.26,0.3301110693866589,0.05025,0.6782
0.6,True,0.0,18,0.5282595433746189,0.5058560268466474,-0.022403516527971457,0.23,0.3303435393133674,0.0496,0.66995
0.6,True,0.0,19,0.4817971947725576,0.5013106802700458,0.01951348549748816,0.215,0.3150964672578918,0.052,0.66175
0.6,True,0.0,20,0.527119700541352,0.5332654669853801,0.006145766444028089,0.3,0.35546358158500874,0.05125,0.6783
0.85,True,0.0,1,0.5380338813570394,0.5315971673731085,-0.006436713983930975,0.28,0.35186118787151616,0.0927,0.54025
0.85,True,0.0,2,0.5039942537498406,0.5093526226129617,0.005358368863121021,0.28,0.33970656977445807,0.09715,0.54265
0.85,True,0.0,3,0.4890296296058673,0.4901609063982142,0.0011312767923468692,0.23,0.3175784263877307,0.09905,0.5315
0.85,True,0.0,4,0.5382270372131428,0.5240780319569724,-0.014149005256170355,0.27,0.3415053575695499,0.10195,0.53085
0.85,True,0.0,5,0.5029302632833011,0.49550066064719983,-0.007429602636101318,0.27,0.32329636405239237,0.09965,0.5407
0.85,True,0.0,6,0.5186356672752157,0.5258726701390488,0.0072370028638331085,0.31,0.3577486359983868,0.0995,0.5338
0.85,True,0.0,7,0.513637667411623,0.5147956242247307,0.0011579568131077078,0.315,0.33627975279840866,0.09445,0.5539
0.85,True,0.0,8,0.5087707013838418,0.5171128150455444,0.008342113661702566,0.26,0.3385107866082249,0.0984,0.5237
0.85,True,0.0,9,0.5037796340055101,0.4957030689593923,-0.008076565046117756,0.285,0.3329052998920594,0.09375,0.5736
0.85,True,0.0,10,0.4783554051954107,0.48842686113091316,0.01007145593550246,0.25,0.3130749851286623,0.098,0.5384
0.85,True,0.0,11,0.5245057294818782,0.5231102544794523,-0.0013954750024259832,0.315,0.3546145984598341,0.0989,0.5406
0.85,True,0.0,12,0.5092713362654364,0.5031704519199145,-0.0061008843455219175,0.27,0.33090258193762634,0.0992,0.53715
0.85,True,0.0,13,0.525746492476239,0.5156245428908021,-0.010121949585436885,0.265,0.3360567027119153,0.09505,0.5579
0.85,True,0.0,14,0.49961878918402114,0.500325606213934,0.0007068170299128207,0.3,0.3348578324475346,0.0996,0.547
0.85,True,0.0,15,0.49128662390873923,0.4965896291685397,0.005303005259800486,0.265,0.313070288516506,0.09685,0.54045
0.85,True,0.0,16,0.5398227235682644,0.5283703636125798,-0.01145235995568461,0.265,0.3487187512249676,0.09355,0.5631
0.85,True,0.0,17,0.501087792958863,0.5137555922712881,0.012667799312425121,0.255,0.3391048994740272,0.09475,0.5522
0.85,True,0.0,18,0.5282595433746189,0.5445744362142755,0.016314892839656592,0.25,0.3626835317454998,0.0929,0.54305
0.85,True,0.0,19,0.4817971947725576,0.4615749555309657,-0.02022223924159189,0.195,0.2797618776856316,0.1012,0.5352
0.85,True,0.0,20,0.527119700541352,0.528813234089062,0.0016935335477099578,0.31,0.35606445945781706,0.09675,0.54925
1.0,True,0.0,1,0.5380338813570394,0.5304660776692998,-0.007567803687739683,0.295,0.3551214936409792,0.12235,0.4792
1.0,True,0.0,2,0.5039942537498406,0.5068122611592915,0.002818007409450818,0.28,0.3386514449733353,0.1238,0.48965
1.0,True,0.0,3,0.4890296296058673,0.5208641386576544,0.03183450905178703,0.31,0.34768911982387607,0.1243,0.4875
1.0,True,0.0,4,0.5382270372131428,0.5419245156091012,0.0036974783959583535,0.325,0.3645009872074205,0.12135,0.49575
1.0,True,0.0,5,0.5029302632833011,0.4984360524780743,-0.004494210805226828,0.26,0.32058436629407405,0.1315,0.4832
1.0,True,0.0,6,0.5186356672752157,0.532693079444051,0.01405741216883527,0.33,0.36666771896997197,0.12185,0.48875
1.0,True,0.0,7,0.513637667411623,0.5206812256451039,0.007043558233480907,0.31,0.3451840246792702,0.1251,0.49705
1.0,True,0.0,8,0.5087707013838418,0.5108146337896458,0.0020439324058039166,0.26,0.3335395592614712,0.12405,0.47615
1.0,True,0.0,9,0.5037796340055101,0.5039910619197531,0.0002114279142430009,0.305,0.3391528139441322,0.12045,0.5129
1.0,True,0.0,10,0.4783554051954107,0.474977125719369,-0.00337827947604169,0.24,0.3041745874051525,0.12465,0.4759
1.0,True,0.0,11,0.5245057294818782,0.5290847728833414,0.004579043401463201,0.345,0.3622667060500072,0.12325,0.4843
1.0,True,0.0,12,0.5092713362654364,0.5062021796488922,-0.0030691566165441664,0.275,0.33413381450509944,0.12235,0.48035
1.0,True,0.0,13,0.525746492476239,0.5128438320481343,-0.012902660428104618,0.285,0.33114832974426195,0.12315,0.48895
1.0,True,0.0,14,0.49961878918402114,0.49627974967821714,-0.003339039505803998,0.305,0.33109970131615796,0.1266,0.48605
1.0,True,0.0,15,0.49128662390873923,0.4998787280666097,0.008592104157870484,0.235,0.3187522706744439,0.12875,0.464
1.0,True,0.0,16,0.5398227235682644,0.5211676552434051,-0.018655068324859303,0.27,0.3444991355162081,0.11685,0.5129
1.0,True,0.0,17,0.501087792958863,0.5107942774211638,0.009706484462300824,0.28,0.34669485276151774,0.1217,0.4979
1.0,True,0.0,18,0.5282595433746189,0.5266818779481022,-0.0015776654265167167,0.245,0.35031844662130124,0.1189,0.48645
1.0,True,0.0,19,0.4817971947725576,0.4821369480827798,0.00033975331022217947,0.265,0.3086469026264025,0.12575,0.4742
1.0,True,0.0,20,0.527119700541352,0.5382914904014303,0.011171789860078274,0.325,0.36146666192950294,0.12405,0.49855
0.2,True,0.03,1,0.5380338813570394,0.522921782676148,-0.015112098680891473,0.25,0.3413955513957045,0.00025,0.9608
0.2,True,0.03,2,0.5039942537498406,0.45031395688411485,-0.053680296865725785,0.155,0.26943250719880424,5e-05,0.9602
0.2,True,0.03,3,0.4890296296058673,0.5084854004705455,0.019455770864678146,0.22,0.32054207378339766,0.0001,0.96275
0.2,True,0.03,4,0.5382270372131428,0.5024054447520869,-0.03582159246105587,0.25,0.3204988139706056,0.0002,0.96135
0.2,True,0.03,5,0.5029302632833011,0.4768293986954625,-0.026100864587838668,0.215,0.3060681222252569,0.00025,0.9582
0.2,True,0.03,6,0.5186356672752157,0.5075666210530738,-0.011069046222141887,0.235,0.32716439898021393,0.0001,0.9615
0.2,True,0.03,7,0.513637667411623,0.48994947424608526,-0.02368819316553772,0.265,0.3186561428253297,0.0001,0.9617
0.2,True,0.03,8,0.5087707013838418,0.5012098933601421,-0.007560808023699739,0.23,0.31921024659205277,0.00015,0.9619
0.2,True,0.03,9,0.5037796340055101,0.4763457817009933,-0.02743385230451678,0.225,0.3003318530189174,0.0001,0.9634
0.2,True,0.03,10,0.4783554051954107,0.4745107455236759,-0.003844659671734807,0.205,0.295262402491162,0.00015,0.9597
0.2,True,0.03,11,0.5245057294818782,0.5059946515960027,-0.018511077885875582,0.22,0.32413160974776994,0.00015,0.9623
0.2,True,0.03,12,0.5092713362654364,0.4821970273801412,-0.027074308885295217,0.265,0.30783343233998517,0.00025,0.95955
0.2,True,0.03,13,0.525746492476239,0.5089172178611744,-0.01682927461506456,0.285,0.3311738282016244,0.00015,0.96055
0.2,True,0.03,14,0.49961878918402114,0.4808476381298293,-0.01877115105419186,0.265,0.3040358543037035,0.0003,0.96095
0.2,True,0.03,15,0.49128662390873923,0.4721188788216232,-0.01916774508711605,0.225,0.29469163584688063,0.0004,0.95745
0.2,True,0.03,16,0.5398227235682644,0.5091290516406417,-0.030693671927622734,0.225,0.3281056885661958,0.0001,0.9636
0.2,True,0.03,17,0.501087792958863,0.49889042285703367,-0.002197370101829299,0.24,0.32037280052463385,5e-05,0.95775
0.2,True,0.03,18,0.5282595433746189,0.4880675791397444,-0.04019196423487448,0.195,0.30704864402226273,0.00015,0.9623
0.2,True,0.03,19,0.4817971947725576,0.4779147109272675,-0.003882483845290108,0.245,0.30272853231990093,0.0004,0.9607
0.2,True,0.03,20,0.527119700541352,0.5332017199053543,0.006082019364002211,0.295,0.35798051289775423,0.00015,0.96245
0.4,True,0.03,1,0.5380338813570394,0.5225179807257747,-0.015515900631264734,0.195,0.3378440006439148,0.016,0.8178
0.4,True,0.03,2,0.5039942537498406,0.4945196305444464,-0.009474623205394217,0.2,0.3171174223691965,0.0173,0.81875
0.4,True,0.03,3,0.4890296296058673,0.4801471714769997,-0.00888245812886762,0.225,0.30280436244600284,0.01665,0.8034
0.4,True,0.03,4,0.5382270372131428,0.522336814453664,-0.015890222759478823,0.255,0.33602572936300396,0.01495,0.81115
0.4,True,0.03,5,0.5029302632833011,0.47825488639802727,-0.02467537688527388,0.215,0.29868119733185655,0.01835,0.8016
0.4,True,0.03,6,0.5186356672752157,0.48963764737042337,-0.028998019904792338,0.22,0.3074954285335552,0.0167,0.8129
0.4,True,0.03,7,0.513637667411623,0.5092550438921144,-0.004382623519508577,0.255,0.3253229350174836,0.01605,0.8138
0.4,True,0.03,8,0.5087707013838418,0.5115128585012179,0.0027421571173760206,0.27,0.3278795421336541,0.01745,0.80545
0.4,True,0.03,9,0.5037796340055101,0.47859860797118975,-0.02518102603432032,0.235,0.3077572813269595,0.01575,0.8144
0.4,True,0.03,10,0.4783554051954107,0.4465954793758915,-0.0317599258195192,0.17,0.2706664384897001,0.0161,0.80695
0.4,True,0.03,11,0.5245057294818782,0.5011855287537894,-0.023320200728088825,0.225,0.3190534888994997,0.01695,0.80915
0.4,True,0.03,12,0.5092713362654364,0.49376818245404275,-0.015503153811393666,0.22,0.311532195030556,0.01635,0.80425
0.4,True,0.03,13,0.525746492476239,0.5082362795105113,-0.017510212965727634,0.245,0.32094344973339767,0.01635,0.8099
0.4,True,0.03,14,0.49961878918402114,0.4880881280322207,-0.011530661151800459,0.22,0.30482931208049446,0.0173,0.80595
0.4,True,0.03,15,0.49128662390873923,0.4841137271472021,-0.007172896761537151,0.275,0.308923170548393,0.0163,0.8042
0.4,True,0.03,16,0.5398227235682644,0.4807332160809743,-0.05908950748729014,0.21,0.29860087861952633,0.01575,0.81455
0.4,True,0.03,17,0.501087792958863,0.5011828514594534,9.505850059043919e-05,0.22,0.3174678702538028,0.01625,0.8157
0.4,True,0.03,18,0.5282595433746189,0.5144615727258278,-0.01379797064879107,0.245,0.33543252178969946,0.0145,0.81245
0.4,True,0.03,19,0.4817971947725576,0.4846590360850115,0.002861841312453872,0.19,0.29698416027675983,0.0157,0.80425
0.4,True,0.03,20,0.527119700541352,0.508258626002558,-0.018861074538794043,0.245,0.32467295742401686,0.017,0.814
0.6,True,0.03,1,0.5380338813570394,0.5633889042029125,0.0253550228458731,0.39,0.3983036568367617,0.0506,0.69365
0.6,True,0.03,2,0.5039942537498406,0.5500344439641066,0.046040190214265975,0.355,0.38198988228748765,0.0516,0.6923
0.6,True,0.03,3,0.4890296296058673,0.5299366751962917,0.04090704559042441,0.285,0.3525439268124032,0.05095,0.68225
0.6,True,0.03,4,0.5382270372131428,0.5621445988805711,0.02391756166742831,0.315,0.38787639944750824,0.05015,0.68635
0.6,True,0.03,5,0.5029302632833011,0.5526967343165268,0.04976647103322562,0.32,0.37901737421464793,0.0542,0.6683
0.6,True,0.03,6,0.5186356672752157,0.5573588652361607,0.03872319796094503,0.415,0.40258824084145783,0.05275,0.68945
0.6,True,0.03,7,0.513637667411623,0.5397500016163095,0.026112334204686505,0.33,0.3700885750490949,0.04985,0.6889
0.6,True,0.03,8,0.5087707013838418,0.5760054901858623,0.0672347888020205,0.375,0.4051574377988797,0.0515,0.6874
0.6,True,0.03,9,0.5037796340055101,0.5468611157006218,0.04308148169511172,0.335,0.3812005292521182,0.04695,0.6991
0.6,True,0.03,10,0.4783554051954107,0.5381350154263008,0.05977961023089012,0.275,0.36323594305043744,0.0514,0.67575
0.6,True,0.03,11,0.5245057294818782,0.5616036169081028,0.03709788742622455,0.375,0.39630053994062964,0.05145,0.6874
0.6,True,0.03,12,0.5092713362654364,0.5636572790679195,0.0543859428024831,0.385,0.39375476641570745,0.05165,0.6855
0.6,True,0.03,13,0.525746492476239,0.5514103272915127,0.02566383481527379,0.31,0.3694994674455326,0.0502,0.69055
0.6,True,0.03,14,0.49961878918402114,0.5339639221542822,0.034345132970261094,0.3,0.3527775005570545,0.053,0.6838
0.6,True,0.03,15,0.49128662390873923,0.5596191363383245,0.06833251242958527,0.335,0.37448572042198386,0.0501,0.68435
0.6,True,0.03,16,0.5398227235682644,0.5826865987162947,0.04286387514803025,0.305,0.4035259427526958,0.04535,0.6942
0.6,True,0.03,17,0.501087792958863,0.5560874530160151,0.05499966005715218,0.385,0.39038601945971024,0.05115,0.69355
0.6,True,0.03,18,0.5282595433746189,0.5878862230016348,0.059626679627015955,0.39,0.42181036849087944,0.04935,0.6902
0.6,True,0.03,19,0.4817971947725576,0.5225535419173283,0.040756347144770666,0.29,0.3497995379749208,0.0503,0.68485
0.6,True,0.03,20,0.527119700541352,0.5590201450519299,0.03190044451057783,0.335,0.381894392398214,0.0514,0.69765
0.85,True,0.03,1,0.5380338813570394,0.6368261563962563,0.09879227503921684,0.46,0.4805808357480194,0.09285,0.6043
0.85,True,0.03,2,0.5039942537498406,0.619030406183456,0.11503615243361531,0.47,0.46700263670158987,0.09695,0.5955
0.85,True,0.03,3,0.4890296296058673,0.6105459465283845,0.12151631692251713,0.445,0.451613202037183,0.099,0.5744
0.85,True,0.03,4,0.5382270372131428,0.641026146706609,0.10279910949346616,0.515,0.48915002626080034,0.0963,0.5929
0.85,True,0.03,5,0.5029302632833011,0.6293543620347033,0.12642409875140215,0.505,0.4738834936396671,0.09805,0.57765
0.85,True,0.03,6,0.5186356672752157,0.6463257709266077,0.127690103651392,0.52,0.49704590635932777,0.0935,0.60445
0.85,True,0.03,7,0.513637667411623,0.6053850867703063,0.09174741935868336,0.45,0.4391517089820768,0.09555,0.59155
0.85,True,0.03,8,0.5087707013838418,0.6313170972597092,0.12254639587586735,0.47,0.4778162694648141,0.0952,0.591
0.85,True,0.03,9,0.5037796340055101,0.6043872311199765,0.10060759711446643,0.44,0.44400694924744116,0.09495,0.601
0.85,True,0.03,10,0.4783554051954107,0.5890372332278574,0.1106818280324467,0.425,0.43038008736156025,0.0967,0.5695
0.85,True,0.03,11,0.5245057294818782,0.6300757993726291,0.1055700698907509,0.465,0.4755949528399002,0.0982,0.5952
0.85,True,0.03,12,0.5092713362654364,0.6360886212532421,0.12681728498780565,0.505,0.47710768184224395,0.0981,0.5974
0.85,True,0.03,13,0.525746492476239,0.625831048980846,0.10008455650460701,0.515,0.4685008808525488,0.0963,0.59705
0.85,True,0.03,14,0.49961878918402114,0.609860367404638,0.11024157822061686,0.47,0.44851519730986394,0.09835,0.589
0.85,True,0.03,15,0.49128662390873923,0.6187468243754782,0.127460200466739,0.505,0.45636833181885206,0.0978,0.5842
0.85,True,0.03,16,0.5398227235682644,0.6396093406326127,0.09978661706434822,0.495,0.4837006073862738,0.09165,0.5966
0.85,True,0.03,17,0.501087792958863,0.6160942977899234,0.11500650483106045,0.465,0.4621455892468098,0.09615,0.6015
0.85,True,0.03,18,0.5282595433746189,0.6652119234560476,0.13695238008142874,0.525,0.5172977377497238,0.09145,0.60685
0.85,True,0.03,19,0.4817971947725576,0.6095020334032387,0.1277048386306811,0.46,0.45038316951447327,0.0982,0.5781
0.85,True,0.03,20,0.527119700541352,0.6218362931443508,0.0947165926029988,0.465,0.4638253446513698,0.09485,0.60375
1.0,True,0.03,1,0.5380338813570394,0.6849269405238637,0.14689305916682427,0.605,0.5495868037055592,0.1161,0.5707
1.0,True,0.03,2,0.5039942537498406,0.6412036148326566,0.137209361082816,0.545,0.4928198543611634,0.119,0.56065
1.0,True,0.03,3,0.4890296296058673,0.6555280358238305,0.16649840621796314,0.54,0.5039902910655638,0.11985,0.54505
1.0,True,0.03,4,0.5382270372131428,0.6726692102630872,0.13444217304994444,0.555,0.5257035262436972,0.11805,0.56125
1.0,True,0.03,5,0.5029302632833011,0.6466155140155658,0.14368525073226468,0.52,0.502698120910416,0.12295,0.54355
1.0,True,0.03,6,0.5186356672752157,0.6886392496923947,0.17000358241717894,0.615,0.5466941426354067,0.11745,0.5662
1.0,True,0.03,7,0.513637667411623,0.6456498935900177,0.1320122261783947,0.535,0.49160728286509725,0.1176,0.56345
1.0,True,0.03,8,0.5087707013838418,0.6749896599410329,0.16621895855719104,0.565,0.5303910160429992,0.118,0.55725
1.0,True,0.03,9,0.5037796340055101,0.6485648663812225,0.1447852323757124,0.57,0.5029979068335152,0.1171,0.5647
1.0,True,0.03,10,0.4783554051954107,0.6117612516612484,0.1334058464658377,0.46,0.4672734598961842,0.11925,0.54865
1.0,True,0.03,11,0.5245057294818782,0.6646644178310801,0.14015868834920187,0.55,0.5188060682824341,0.12205,0.56035
1.0,True,0.03,12,0.5092713362654364,0.6641774135716662,0.15490607730622974,0.57,0.5182479467203275,0.1184,0.5533
1.0,True,0.03,13,0.525746492476239,0.6725528035101721,0.14680631103393316,0.555,0.5210375893505905,0.11995,0.5609
1.0,True,0.03,14,0.49961878918402114,0.6375434816374888,0.1379246924534676,0.545,0.4958179871903364,0.12335,0.5387
1.0,True,0.03,15,0.49128662390873923,0.6391088658494577,0.14782224194071847,0.54,0.49072811403822053,0.1188,0.54465
1.0,True,0.03,16,0.5398227235682644,0.6862082270637196,0.1463855034954552,0.555,0.5352453722771225,0.11305,0.577
1.0,True,0.03,17,0.501087792958863,0.6323928752336618,0.13130508227479887,0.52,0.4904864133138209,0.1178,0.5591
1.0,True,0.03,18,0.5282595433746189,0.6968245409591183,0.1685649975844994,0.605,0.5543964148746184,0.1147,0.57435
1.0,True,0.03,19,0.4817971947725576,0.6521748803401922,0.1703776855676346,0.48,0.4970925297125943,0.11975,0.5466
1.0,True,0.03,20,0.527119700541352,0.6589992124226185,0.13187951188126645,0.565,0.511177929476525,0.11705,0.57335
0.2,True,0.06,1,0.5380338813570394,0.5189616384202415,-0.01907224293679799,0.25,0.33740135631515317,0.00015,0.9617
0.2,True,0.06,2,0.5039942537498406,0.4732769895701064,-0.03071726417973425,0.2,0.29679461427465254,0.0002,0.9609
0.2,True,0.06,3,0.4890296296058673,0.47576510456566967,-0.01326452504019765,0.215,0.29985901529257575,0.0001,0.95985
0.2,True,0.06,4,0.5382270372131428,0.5024935220889524,-0.03573351512419043,0.18,0.31316230641062254,0.00015,0.96015
0.2,True,0.06,5,0.5029302632833011,0.48617560786408326,-0.01675465541921789,0.19,0.30430830960371985,0.00025,0.9565
0.2,True,0.06,6,0.5186356672752157,0.49730682724796876,-0.021328840027246943,0.22,0.3201012641357665,0.0004,0.96225
0.2,True,0.06,7,0.513637667411623,0.4933279793050862,-0.020309688106536772,0.24,0.31164121157148117,0.0001,0.9643
0.2,True,0.06,8,0.5087707013838418,0.4746759314985581,-0.03409476988528376,0.225,0.29795922028989635,0.0003,0.9602
0.2,True,0.06,9,0.5037796340055101,0.49271735480747564,-0.01106227919803443,0.215,0.30944960710230024,0.00015,0.9647
0.2,True,0.06,10,0.4783554051954107,0.4828675278820647,0.004512122686654019,0.23,0.3045816930626566,0.00015,0.96015
0.2,True,0.06,11,0.5245057294818782,0.48623597692762915,-0.03826975255424908,0.19,0.3039853690080974,0.0002,0.96015
0.2,True,0.06,12,0.5092713362654364,0.48492997491057904,-0.02434136135485737,0.19,0.29833622562917106,0.00015,0.95425
0.2,True,0.06,13,0.525746492476239,0.5083357784703737,-0.017410714005865247,0.25,0.32226719610899396,0.0003,0.9609
0.2,True,0.06,14,0.49961878918402114,0.4524197470157457,-0.04719904216827542,0.15,0.2675136383711773,0.00025,0.957
0.2,True,0.06,15,0.49128662390873923,0.46624150093037053,-0.025045122978368695,0.19,0.2911924250042439,0.00025,0.9581
0.2,True,0.06,16,0.5398227235682644,0.5196291462299125,-0.02019357733835192,0.24,0.32936269847858396,0.00035,0.96265
0.2,True,0.06,17,0.501087792958863,0.5018146417255174,0.0007268487666544088,0.215,0.3224602959235472,0.00015,0.9593
0.2,True,0.06,18,0.5282595433746189,0.47518740738929977,-0.053072135985319124,0.195,0.29456146816378365,0.0002,0.962
0.2,True,0.06,19,0.4817971947725576,0.4610436406340595,-0.02075355413849811,0.17,0.26981032186569887,0.0,0.96165
0.2,True,0.06,20,0.527119700541352,0.48611757998036503,-0.04100212056098701,0.2,0.30722005118139717,0.00025,0.95965
0.4,True,0.06,1,0.5380338813570394,0.5347174381542621,-0.0033164432027773527,0.235,0.34429833558616063,0.0153,0.8166
0.4,True,0.06,2,0.5039942537498406,0.5089646528048605,0.004970399055019836,0.23,0.3283117856697155,0.01665,0.81525
0.4,True,0.06,3,0.4890296296058673,0.4982881112042319,0.009258481598364565,0.21,0.3133592806723212,0.0174,0.8092
0.4,True,0.06,4,0.5382270372131428,0.5138732755869654,-0.024353761626177417,0.215,0.3285029624889125,0.0166,0.82245
0.4,True,0.06,5,0.5029302632833011,0.49437187812046185,-0.0085583851628393,0.205,0.316843279988583,0.01915,0.80815
0.4,True,0.06,6,0.5186356672752157,0.5441226891653399,0.025487021890124195,0.28,0.3607228491018572,0.01775,0.81925
0.4,True,0.06,7,0.513637667411623,0.4940797537607555,-0.019557913650867453,0.23,0.308332722810134,0.01675,0.81675
0.4,True,0.06,8,0.5087707013838418,0.5280318360919662,0.019261134708124406,0.275,0.34657913319369654,0.0177,0.81345
0.4,True,0.06,9,0.5037796340055101,0.48282051578817337,-0.020959118217336703,0.23,0.31160868761595945,0.01485,0.8239
0.4,True,0.06,10,0.4783554051954107,0.4931631756587769,0.014807770463366177,0.2,0.3129717032707506,0.015,0.81155
0.4,True,0.06,11,0.5245057294818782,0.5139360061832892,-0.010569723298589073,0.26,0.33884416090149666,0.01695,0.8122
0.4,True,0.06,12,0.5092713362654364,0.5122275114688677,0.002956175203431277,0.205,0.32078747883286696,0.01745,0.8061
0.4,True,0.06,13,0.525746492476239,0.5192090076379079,-0.0065374848383310535,0.26,0.3326546944051372,0.0165,0.8171
0.4,True,0.06,14,0.49961878918402114,0.5180865321734056,0.018467742989384472,0.235,0.3356024382085,0.01795,0.80725
0.4,True,0.06,15,0.49128662390873923,0.5130166342069764,0.02173001029823718,0.235,0.3246385179666125,0.016,0.81415
0.4,True,0.06,16,0.5398227235682644,0.5373801833806824,-0.002442540187582054,0.245,0.34933758833529027,0.01705,0.82545
0.4,True,0.06,17,0.501087792958863,0.5107113613625986,0.009623568403735683,0.245,0.33514230726709326,0.01505,0.81675
0.4,True,0.06,18,0.5282595433746189,0.535478721848285,0.007219178473666155,0.28,0.35515913909817187,0.0153,0.8165
0.4,True,0.06,19,0.4817971947725576,0.4856447732841703,0.0038475785116126593,0.21,0.29894065013591326,0.0163,0.8052
0.4,True,0.06,20,0.527119700541352,0.5249619334773267,-0.002157767064025373,0.245,0.3395548686895796,0.0156,0.81885
0.6,True,0.06,1,0.5380338813570394,0.6317877527176458,0.09375387136060631,0.42,0.4641625385042746,0.04805,0.71345
0.6,True,0.06,2,0.5039942537498406,0.5702214086624948,0.06622715491265418,0.395,0.4073876760577523,0.05155,0.7008
0.6,True,0.06,3,0.4890296296058673,0.582865989477024,0.09383635987115663,0.42,0.4162080628565982,0.05465,0.694
0.6,True,0.06,4,0.5382270372131428,0.6107405199035167,0.07251348269037394,0.435,0.44184394971689195,0.05145,0.7109
0.6,True,0.06,5,0.5029302632833011,0.5995526019809904,0.09662233869768921,0.44,0.43728527811879275,0.05345,0.6937
0.6,True,0.06,6,0.5186356672752157,0.6063510720487156,0.08771540477349993,0.41,0.4374093756532038,0.0513,0.7076
0.6,True,0.06,7,0.513637667411623,0.5917818915914015,0.07814422417977851,0.35,0.4145738303832416,0.0525,0.70565
0.6,True,0.06,8,0.5087707013838418,0.6035406087641393,0.09476990738029745,0.375,0.4315666169147272,0.05105,0.706
0.6,True,0.06,9,0.5037796340055101,0.5801853277918138,0.07640569378630369,0.385,0.41377717464493385,0.0492,0.70285
0.6,True,0.06,10,0.4783554051954107,0.5889874210952347,0.11063201589982402,0.41,0.4284357930024042,0.05105,0.7012
0.6,True,0.06,11,0.5245057294818782,0.5921929516170144,0.06768722213513612,0.42,0.4282707021773578,0.05325,0.69545
0.6,True,0.06,12,0.5092713362654364,0.6046085504374795,0.0953372141720431,0.43,0.43993529561172295,0.0507,0.708
0.6,True,0.06,13,0.525746492476239,0.622741624614675,0.09699513213843602,0.415,0.4435796710643036,0.05225,0.7085
0.6,True,0.06,14,0.49961878918402114,0.5724439773629857,0.07282518817896455,0.395,0.40686787109117695,0.05225,0.69675
0.6,True,0.06,15,0.49128662390873923,0.5852168748395792,0.09393025093083995,0.395,0.41205836711500327,0.05125,0.69855
0.6,True,0.06,16,0.5398227235682644,0.6090184300009716,0.06919570643270712,0.4,0.4312192669761458,0.04805,0.7147
0.6,True,0.06,17,0.501087792958863,0.6010529886752657,0.09996519571640272,0.415,0.4305225517642591,0.04915,0.7157
0.6,True,0.06,18,0.5282595433746189,0.6350632361829888,0.10680369280836988,0.51,0.47846189770330355,0.04805,0.71285
0.6,True,0.06,19,0.4817971947725576,0.5847636394425799,0.1029664446700223,0.38,0.4187750262619747,0.05255,0.69485
0.6,True,0.06,20,0.527119700541352,0.6015951142491214,0.07447541370776933,0.435,0.4312188799807551,0.0509,0.7074
0.85,True,0.06,1,0.5380338813570394,0.7442286427828155,0.20619476142577609,0.685,0.6070466013206632,0.08905,0.64745
0.85,True,0.06,2,0.5039942537498406,0.6904934663686744,0.18649921261883373,0.63,0.5552790853636184,0.09335,0.6247
0.85,True,0.06,3,0.4890296296058673,0.6910058507704328,0.20197622116456543,0.58,0.5444287668665538,0.09875,0.61335
0.85,True,0.06,4,0.5382270372131428,0.7199336321220315,0.18170659490888874,0.615,0.5759708883312655,0.09155,0.64445
0.85,True,0.06,5,0.5029302632833011,0.6779710358099301,0.17504077252662897,0.575,0.5329285679518071,0.09765,0.6162
0.85,True,0.06,6,0.5186356672752157,0.7076280632535462,0.1889923959783305,0.605,0.5602786093187263,0.09375,0.63235
