initial_preference_width,adaptive_tolerance,initial_distribution,seed,initial_mean_extremity,initial_opinion_variance,initial_extreme_share,final_mean_opinion,final_mean_extremity,final_opinion_variance,final_extreme_share,final_preference_width,final_preference_extremity,final_acceptance_threshold,final_rejection_threshold,final_acceptance_rate,final_ignore_rate,final_backfire_rate,final_avg_exposure_distance
0.3,True,polarized,9,0.44141227771727415,0.23184203603666512,0.06,0.025830080928482557,0.44644768155317704,0.26299892904667294,0.135,0.18398644380478962,0.44901999753073385,0.58647,1.080705,0.88025,0.11565,0.0041,0.1461680360356107
0.3,True,polarized,10,0.4635264696207893,0.24472877367920404,0.065,-0.017079166239834194,0.4619744234350735,0.2743457178727713,0.135,0.1838544564997946,0.47746770973043007,0.585515,1.0805300000000002,0.88135,0.1145,0.00415,0.1421263045355753
0.3,True,polarized,11,0.44707385905319064,0.23128299299290553,0.055,-0.01095117029180598,0.4370532802050824,0.2645787087787154,0.16,0.18319080091393086,0.4417129503847404,0.586785,1.0707300000000002,0.8767,0.1183,0.005,0.14665196109863987
0.3,True,polarized,12,0.428217770535313,0.21397447763623795,0.055,-0.050177366634731255,0.44562151262370864,0.264412582941285,0.165,0.18247881508350286,0.44944217431541333,0.5848200000000001,1.069045,0.8734,0.12075,0.00585,0.15005904707186413
0.3,True,polarized,13,0.4693369837503766,0.24821630241656542,0.07,-0.04100654569495281,0.4903185597282837,0.3009763192743085,0.195,0.18328389589428476,0.5000326777806824,0.58209,1.070255,0.86935,0.12535,0.0053,0.15127181552131852
0.3,True,polarized,14,0.4631197844906603,0.2433649876759857,0.025,-0.0477651669167372,0.4581965673582862,0.26524100322440575,0.105,0.18373685635348655,0.46024822928975845,0.58529,1.0695450000000002,0.87615,0.1193,0.00455,0.15309018462958454
0.3,True,polarized,15,0.4474111069081384,0.230413328174401,0.05,0.06585502826771243,0.46794341936550127,0.27174421364315665,0.125,0.18386557659853406,0.4607137647103275,0.5837450000000001,1.071485,0.8714,0.12395,0.00465,0.16336612355876678
0.3,True,polarized,16,0.45533675236387483,0.23594630636093367,0.04,-0.006247312523384283,0.4979953633904915,0.3091344634517725,0.18,0.18427189657394785,0.5069110308188902,0.5843400000000001,1.08325,0.87865,0.11745,0.0039,0.16782226251433913
0.3,True,polarized,17,0.45630215240500116,0.23493236320510164,0.025,-0.0010504928379285695,0.48632378772462076,0.29528893276600243,0.16,0.1834167275578788,0.49723924055882096,0.584505,1.07834,0.8774,0.11785,0.00475,0.15976079455835104
0.3,True,polarized,18,0.42747711989218545,0.21583154044938205,0.03,0.006191553911922392,0.4387199510875731,0.25717641470966873,0.155,0.18284839944436418,0.4396301528118143,0.5837650000000001,1.072165,0.874,0.12055,0.00545,0.1512701316602108
0.3,True,polarized,19,0.44066577385672895,0.22253297193536292,0.05,-0.06089753728457569,0.46524266257788766,0.2706403845123741,0.17,0.18345149567873803,0.4646478562601324,0.5827749999999999,1.07105,0.87185,0.12315,0.005,0.155094554486681
0.3,True,polarized,20,0.4552535684390544,0.2380096607863572,0.045,-0.06972877116386444,0.46052139419147164,0.26759889633615486,0.15,0.18343369257075523,0.45811012571994275,0.586325,1.07077,0.8773,0.11795,0.00475,0.15979161304958645
0.4,True,polarized,1,0.44259510632144733,0.22952687351615927,0.05,-0.02329866794034242,0.5209116953420065,0.3291730051665438,0.225,0.23409496600336951,0.5315879438555606,0.5529550000000001,1.043725,0.79075,0.1924,0.01685,0.18890906860296994
0.4,True,polarized,2,0.44506008975488653,0.22642260915116882,0.045,0.020619749927773556,0.4878320001394373,0.2981055971142495,0.2,0.23310082093312018,0.4819844299430172,0.54834,1.0335150000000002,0.78695,0.19525,0.0178,0.1771760667265175
0.4,True,polarized,3,0.46800646236916377,0.24688980791627377,0.04,0.026499482220911755,0.5128202031097323,0.3212340327654573,0.185,0.23497905124870028,0.5047329243651195,0.54789,1.0329350000000002,0.78105,0.20215,0.0168,0.17377568739306448
0.4,True,polarized,4,0.4483187954779285,0.23227293523317954,0.06,0.012245092701833184,0.4837433764878712,0.2936797806689574,0.145,0.23483878194439023,0.4833961200301362,0.548035,1.031885,0.783,0.2003,0.0167,0.1810772492972262
0.4,True,polarized,5,0.4497837573683408,0.23601451696118686,0.065,0.00600285176013785,0.5118331735084276,0.3256536139441697,0.215,0.23372155389429403,0.5178565432370921,0.547945,1.026045,0.78545,0.1971,0.01745,0.16445409409659292
0.4,True,polarized,6,0.43938084017345574,0.22411980423224598,0.04,0.019186864448012854,0.47158099657936065,0.28497230979159854,0.125,0.2337354478595055,0.47438714561849,0.5487050000000001,1.030315,0.7873,0.1954,0.0173,0.1739502876611857
0.4,True,polarized,7,0.4689709499441429,0.2470404127155373,0.035,-0.06788455532932414,0.5250284045714986,0.3313122483991801,0.225,0.23615265776992267,0.5355804269705441,0.5554749999999999,1.042795,0.79865,0.18645,0.0149,0.17029181917654568
0.4,True,polarized,8,0.43685838312330255,0.22122102644144842,0.02,-0.0003075551674293742,0.48637727228939953,0.29546143506896116,0.145,0.23270363062919747,0.4902859026852737,0.5460350000000002,1.031055,0.7793,0.20225,0.01845,0.1777240096017474
0.4,True,polarized,9,0.4423439645367209,0.22625541467866925,0.05,-0.007362055274606165,0.4979633815978638,0.31692363432400555,0.23,0.2350734452153877,0.5059909877244744,0.55427,1.047385,0.79425,0.1897,0.01605,0.19096453581395745
0.4,True,polarized,10,0.44216754884930964,0.22594590723942176,0.04,0.020981883251356494,0.49811844665799454,0.3091356274566618,0.215,0.23469814598081704,0.5021475108132062,0.5518100000000001,1.04488,0.7917,0.1919,0.0164,0.18104017909141298
0.4,True,polarized,11,0.45427470387192165,0.23784110547678303,0.055,-0.014200284699062996,0.5182230543583198,0.33282214074569005,0.225,0.23176167753608787,0.5163315273696562,0.5489050000000001,1.030715,0.78775,0.19345,0.0188,0.1730421776904744
0.4,True,polarized,12,0.46350873011911764,0.24457564893626418,0.04,-0.025818097632106973,0.4990012593690743,0.3099307864372331,0.19,0.23546130734416215,0.495249752820763,0.55371,1.0366849999999999,0.7913,0.19295,0.01575,0.16831962475770076
0.4,True,polarized,13,0.44096411969326094,0.22692600695356824,0.05,-0.055339661292626206,0.5049368745779721,0.3144577282987175,0.19,0.23353046951961554,0.4981311497519794,0.55159,1.038925,0.78925,0.1934,0.01735,0.17279948856726005
0.4,True,polarized,14,0.4625013894160379,0.24498817059253247,0.05,-0.05156096221063306,0.5100734580711284,0.32236308839360445,0.23,0.23360611576969006,0.5044221982205205,0.5518700000000001,1.03482,0.78935,0.19335,0.0173,0.18090150877930372
0.4,True,polarized,15,0.44906758049910567,0.22678565001662224,0.04,0.07571996462279773,0.5042764119481548,0.3161371153611487,0.19,0.23481435707920684,0.510020192569156,0.5493150000000001,1.0354750000000001,0.7849,0.19845,0.01665,0.18241550767046533
0.4,True,polarized,16,0.45442353068718944,0.2338066065994539,0.025,-0.01868724179706646,0.49475869685259616,0.30417524297186294,0.17,0.23606507403015797,0.4954374670819486,0.555505,1.0531750000000002,0.79625,0.1886,0.01515,0.18746963008906437
0.4,True,polarized,17,0.4676115554008918,0.25285190657374323,0.045,0.025129216967629837,0.5256528559201182,0.3307644352834151,0.205,0.2346754563313498,0.5239998255488733,0.555335,1.0485200000000001,0.79955,0.1844,0.01605,0.19409719734271044
0.4,True,polarized,18,0.4415211015697797,0.2327911839115474,0.08,0.016961450882882943,0.49875388461338926,0.3158173126939971,0.225,0.23337061418326877,0.5050328255884184,0.5528700000000001,1.04017,0.79435,0.1884,0.01725,0.17856660737438618
0.4,True,polarized,19,0.447698461625999,0.23214278618676565,0.055,-0.06787758647487481,0.490321858321654,0.30151732757913596,0.2,0.2342386631376845,0.4949118132380093,0.55171,1.03929,0.79625,0.1873,0.01645,0.18026481878131237
0.4,True,polarized,20,0.45176764568116157,0.23316909760504076,0.05,-0.055713895515252604,0.4952396428910905,0.30695937319966904,0.2,0.23377994440112565,0.4999159667495918,0.54816,1.030885,0.78235,0.2001,0.01755,0.19885515691902256
0.5,True,polarized,1,0.46048516106069953,0.2436889807046979,0.07,0.024698645889044614,0.5706847629759831,0.38804452120622185,0.315,0.2732502416214859,0.5756601828385624,0.5271650000000001,1.0176999999999998,0.7285,0.23915,0.03235,0.21076515656318812
0.5,True,polarized,2,0.4679129727988381,0.25293906320774456,0.06,0.002318900438795408,0.5756494401925804,0.39695775739507533,0.33,0.2730665667194569,0.5671778028712993,0.5230700000000001,1.0075899999999998,0.7255,0.24185,0.03265,0.20997310721437423
0.5,True,polarized,3,0.4590285225297845,0.2439337525844193,0.075,-0.002539894767003772,0.5613341719165015,0.3832258394575953,0.305,0.27342552479821713,0.5650956785070492,0.5216900000000001,1.006675,0.7264,0.2411,0.0325,0.19724887608627398
0.5,True,polarized,4,0.45359134546696,0.2379003579019715,0.06,0.020475715098764006,0.5626717110120801,0.3858019719420578,0.32,0.2696262505603023,0.562007084614273,0.5202100000000001,1.00378,0.72145,0.24315,0.0354,0.21595919736880376
0.5,True,polarized,5,0.4588302620595263,0.23993824414521264,0.045,-0.04148130619405348,0.5771503457902851,0.3903266517470915,0.285,0.27125960120295356,0.5684867503279328,0.5143650000000001,0.992295,0.709,0.2563,0.0347,0.21049409494569304
0.5,True,polarized,6,0.43381044088646237,0.21964750031529598,0.04,0.01649838217596964,0.5358404254282237,0.35187586418940553,0.255,0.2671305394733854,0.5361032551466444,0.5163650000000001,0.99787,0.7157,0.24735,0.03695,0.20445115088889565
0.5,True,polarized,7,0.44752590028531747,0.23037704985208748,0.035,-0.04673305398201261,0.5628804393074391,0.38160978836408405,0.305,0.2712743004856749,0.5595969289313953,0.5230300000000001,1.0100799999999999,0.72435,0.24175,0.0339,0.195313313174023
0.5,True,polarized,8,0.4657262864188904,0.25252274796990976,0.065,0.021239957999325442,0.5488790130764822,0.3652482322001629,0.28,0.27513499399006436,0.5342942280635803,0.5264200000000001,1.0110999999999999,0.72585,0.24305,0.0311,0.2056274812262076
0.5,True,polarized,9,0.44967908730450645,0.2239625337136864,0.015,-0.07902586793133314,0.5825222742013597,0.3922910033991803,0.32,0.27529131938744905,0.5851708927474222,0.52258,1.01511,0.71555,0.25265,0.0318,0.20853545452598954
0.5,True,polarized,10,0.4795323417689582,0.2571342839262011,0.05,0.02864845954499016,0.591844292139262,0.40892131048733327,0.34,0.27580044788727387,0.5837349628277343,0.5291750000000001,1.0219699999999998,0.732,0.23745,0.03055,0.21069354163676166
0.5,True,polarized,11,0.4443578531338093,0.23888143479894616,0.08,0.008480210285596477,0.5459744357256545,0.37050249275394237,0.34,0.2706963919213317,0.5504006001620017,0.5174700000000001,0.9981899999999999,0.70915,0.25595,0.0349,0.20083583734586735
0.5,True,polarized,12,0.45393374110950335,0.232314352966151,0.04,-0.03710331001235471,0.5573911357019806,0.3713571648791914,0.27,0.27051947613081984,0.5503419561359237,0.518375,1.000595,0.7126,0.2525,0.0349,0.19989548080378772
0.5,True,polarized,13,0.4575527360581732,0.23486515247629583,0.03,-0.08126677297122967,0.5515173762664868,0.36620649095864877,0.325,0.26965107002973493,0.5347073741945185,0.5212600000000001,1.0080149999999999,0.7222,0.24265,0.03515,0.23563416439189538
0.5,True,polarized,14,0.4403824602508201,0.22160210970243313,0.035,-0.024734015935492334,0.5496027052071613,0.36513163674574967,0.305,0.2705853491550147,0.5387583776225982,0.5152850000000001,0.99738,0.70585,0.2588,0.03535,0.19869356231989332
0.5,True,polarized,15,0.47517072556159107,0.251987596543375,0.04,0.0768845193263343,0.5715051409723239,0.38153102023721613,0.315,0.2722877298075105,0.5702216274109501,0.52644,1.011855,0.7268,0.2401,0.0331,0.19933931323657547
0.5,True,polarized,16,0.4496263661614283,0.23166494919040828,0.055,-0.06228305016785779,0.5468778345395862,0.3613057488109385,0.275,0.2725215325701378,0.5415083742544301,0.52982,1.027265,0.72985,0.2374,0.03275,0.18872979122887099
0.5,True,polarized,17,0.44545099910857117,0.2208030467009106,0.025,-0.0033017193352968023,0.5658572055121731,0.38194812969993336,0.275,0.27286194336736247,0.5590975833453815,0.5251100000000001,1.0180099999999999,0.72155,0.24545,0.033,0.20891012294143177
0.5,True,polarized,18,0.4509673899258948,0.23456662531406303,0.065,0.032067008614063724,0.552172630723961,0.3755617043190335,0.305,0.273492227411189,0.543408247848928,0.5257000000000001,1.0127549999999998,0.72905,0.2387,0.03225,0.2045721893817257
0.5,True,polarized,19,0.44389221996904493,0.2271082591903953,0.03,-0.04059283890892753,0.5275969734670202,0.3522832656496822,0.315,0.2720599386240168,0.5230077304926961,0.520685,1.0077149999999997,0.7145,0.25165,0.03385,0.2117993015193789
0.5,True,polarized,20,0.43225041483795534,0.21959928312360547,0.035,-0.04824550149013331,0.5522385441149222,0.37813715673415116,0.355,0.27246204806636504,0.5550724570239572,0.5217200000000001,1.0037999999999998,0.7153,0.25125,0.03345,0.21214413060630954
0.6,True,polarized,1,0.4545360424017031,0.23514839953291022,0.03,0.010187115178843924,0.6318898466550632,0.46074899398349856,0.405,0.29943864523976566,0.6229252875005841,0.50705,0.9945699999999996,0.68685,0.26235,0.0508,0.20963213529277006
0.6,True,polarized,2,0.4725342845615353,0.2529573927795747,0.07,0.03405470521982212,0.6404489857848154,0.4685832302974734,0.45,0.29676673139745874,0.6324556733426924,0.504375,0.9846999999999995,0.6815,0.266,0.0525,0.2035531894574185
0.6,True,polarized,3,0.45761363660708476,0.2391159618735465,0.01,0.005044392132639066,0.6294424632756587,0.4558806226001315,0.41,0.3036949708515365,0.6254634083795413,0.50031,0.9822049999999996,0.6772,0.274,0.0488,0.20636002699887712
0.6,True,polarized,4,0.4646253248808618,0.24568238660323088,0.055,-0.014290385571691171,0.6305841685069743,0.45590457344465835,0.405,0.29707662006455726,0.6175192471825203,0.502245,0.9824549999999994,0.67915,0.26855,0.0523,0.2000944878460518
0.6,True,polarized,5,0.4387637702758643,0.22275676977562406,0.045,-0.019676740636292257,0.5975998228876713,0.4271717297392063,0.38,0.29595294529068367,0.5930150474788191,0.4957000000000001,0.9697899999999996,0.6678,0.27855,0.05365,0.202953640250825
0.6,True,polarized,6,0.45851037522281013,0.23917764928313504,0.03,0.007095792622559272,0.6297248184968939,0.45700301346097527,0.41,0.2968937552928816,0.617689535848953,0.4978850000000001,0.9752349999999994,0.6695,0.2777,0.0528,0.20615434051869733
0.6,True,polarized,7,0.4593412078292812,0.24115205331933198,0.05,-0.02727403520573295,0.6261579652392883,0.4607836612330209,0.435,0.29842789594422753,0.6097601153124697,0.50503,0.9891149999999996,0.6852,0.26335,0.05145,0.20623845579940203
0.6,True,polarized,8,0.4473869170599704,0.23163205498157033,0.055,-0.00452119046185615,0.606579168219407,0.43406506123993943,0.405,0.29728965629071774,0.600492428398423,0.501685,0.9816649999999992,0.67345,0.2738,0.05275,0.23053680057018228
0.6,True,polarized,9,0.456646780697385,0.24212018173453437,0.05,0.0046049406081627485,0.6035658596696538,0.43686800137981435,0.41,0.2988981002985481,0.5876636218674737,0.50314,0.9920399999999995,0.67775,0.27075,0.0515,0.21173833416497126
0.6,True,polarized,10,0.43840792991061023,0.22231767583556875,0.04,0.017435414681317568,0.6216529767323431,0.44968661699268186,0.425,0.29969277987610565,0.6081077616032722,0.50417,0.9928099999999993,0.67985,0.26915,0.051,0.23235824836327193
0.6,True,polarized,11,0.46152482833207203,0.2442021151307967,0.06,-0.004681915494052316,0.6391681251182041,0.46240479306366666,0.445,0.2953746976940819,0.6262765100458156,0.49945000000000006,0.9775649999999996,0.67725,0.26925,0.0535,0.20878249827172313
0.6,True,polarized,12,0.43871970641649755,0.22239836547957648,0.045,-0.021958540915420363,0.5987436286868918,0.4338859711307799,0.405,0.2944077517216157,0.5940713920740889,0.495145,0.9734399999999994,0.66845,0.27695,0.0546,0.20338223765769667
0.6,True,polarized,13,0.4730414415328882,0.24755457500197303,0.045,-0.09345804723261648,0.669284865990981,0.48468427802028374,0.46,0.30198115326852476,0.6497717898909688,0.50983,0.9930899999999994,0.6901,0.261,0.0489,0.20462774748977552
0.6,True,polarized,14,0.44741620210008004,0.23342568675245381,0.065,-0.07319740012392334,0.6195083991271007,0.44871156632506326,0.435,0.2948889033347975,0.6072298937548897,0.495865,0.9748299999999994,0.67255,0.27325,0.0542,0.21107828542220922
0.6,True,polarized,15,0.440478610859586,0.22792637618964023,0.035,0.0537937987492972,0.6139650357875113,0.4412845260000585,0.39,0.2988005835142013,0.6092252674906843,0.49753000000000003,0.9797949999999996,0.6673,0.2806,0.0521,0.22471090023875845
0.6,True,polarized,16,0.45345341755572505,0.23468832843896892,0.055,-0.056900967092089784,0.6180276023056984,0.4417120462674613,0.4,0.3018435221603839,0.6060578539888712,0.51141,1.0061799999999996,0.68915,0.2619,0.04895,0.23032823936159297
0.6,True,polarized,17,0.4503915660189388,0.23269058392257003,0.035,-0.008953594575288574,0.6248007186817077,0.4564158720921783,0.41,0.3031381509408777,0.6209225768061675,0.5083500000000001,0.9977149999999995,0.6854,0.26615,0.04845,0.22552739153495346
0.6,True,polarized,18,0.45329938357950256,0.24015021720523821,0.045,0.02493823114274742,0.6433151383196524,0.4692863443396344,0.45,0.3006012720977138,0.629322919261147,0.5080550000000001,0.9912499999999994,0.6874,0.2627,0.0499,0.21638225957387788
0.6,True,polarized,19,0.44520620697087343,0.22571015615309656,0.04,-0.07853312262140742,0.6338875314269695,0.4535415779887619,0.395,0.29999433074035864,0.6330475560909457,0.50417,0.9877999999999996,0.67505,0.2739,0.05105,0.18691408158056663
0.6,True,polarized,20,0.4415455065385753,0.22933456303056166,0.055,-0.04216787694207504,0.598212917249015,0.42696002738820177,0.4,0.2988318211833898,0.588613584872292,0.4980550000000001,0.9772249999999996,0.67005,0.27815,0.0518,0.20094472233047578
0.7,True,polarized,1,0.4351150556857232,0.21918458947745806,0.06,0.015154178997798463,0.659414176852623,0.4974566554576402,0.5,0.321000057258797,0.6465726174427527,0.47995000000000004,0.9586699999999989,0.62275,0.30815,0.0691,0.21597558101976805
0.7,True,polarized,2,0.4595368272727025,0.24352061892354512,0.06,0.034018692941929156,0.6736505317938062,0.515627272671484,0.53,0.32103260828911473,0.6589973666612755,0.48190000000000005,0.9576549999999991,0.642,0.28995,0.06805,0.1978675158851464
0.7,True,polarized,3,0.4448154889617906,0.2287610707246229,0.04,0.030313221360878818,0.6779462772325728,0.5223797405566268,0.525,0.31647949823492594,0.6665923852971002,0.48133000000000004,0.9562049999999991,0.64035,0.28885,0.0708,0.22541157461624586
0.7,True,polarized,4,0.437631458728962,0.22285653611601497,0.03,-0.00037518902171902903,0.6799961867246351,0.5224820664750272,0.53,0.31672380945824885,0.6642197793182413,0.4820650000000001,0.9557799999999992,0.6408,0.28905,0.07015,0.2178906564330989
0.7,True,polarized,5,0.4534111874837574,0.24011393319852203,0.05,0.005686476529341225,0.6682869714547747,0.507245848721545,0.52,0.30677477820447063,0.6484742506275734,0.4733200000000001,0.9434899999999993,0.6432,0.28075,0.07605,0.20770194522971322
0.7,True,polarized,6,0.46338691072747806,0.252516248464023,0.08,0.0031252190212672113,0.6880927958832751,0.5349104492567731,0.55,0.3166699279579726,0.6730783512587513,0.48630500000000004,0.9601299999999992,0.65765,0.2729,0.06945,0.19949125780685315
0.7,True,polarized,7,0.46398049899210553,0.24437763410993493,0.055,-0.06889051901253347,0.6549409930399673,0.4902469339377015,0.49,0.31752824996299644,0.6322765906075878,0.47727500000000006,0.9551049999999992,0.63495,0.29475,0.0703,0.2351969502489063
0.7,True,polarized,8,0.42865358611815757,0.21792782562905452,0.04,0.045936502767956675,0.6646740253465349,0.5069367564987258,0.505,0.31610532477973524,0.6488645945765067,0.48525000000000007,0.9589299999999992,0.64355,0.28615,0.0703,0.2372254309822469
0.7,True,polarized,9,0.4486736928932652,0.23663877551995027,0.055,-0.027120681857812974,0.6840745270387205,0.5233731011793904,0.51,0.32064599432583224,0.6673651882638102,0.489255,0.9737299999999991,0.65115,0.28175,0.0671,0.2214392460778342
0.7,True,polarized,10,0.4612247191926606,0.24739505430707603,0.055,0.03390875035044817,0.6754157706497618,0.5143183807769869,0.515,0.315598757839395,0.6632955458019513,0.49129999999999996,0.975474999999999,0.656,0.274,0.07,0.2085288130287643
0.7,True,polarized,11,0.4726269181347255,0.2552992956320025,0.075,0.008081922650608532,0.7008075020000415,0.5413067954247386,0.54,0.31526338109100066,0.6758808415220556,0.4780250000000001,0.9513749999999992,0.64265,0.2861,0.07125,0.20070211985689027
0.7,True,polarized,12,0.43266880718712664,0.2192687738650747,0.03,-0.04602099090419136,0.65485212613584,0.4955971201040299,0.48,0.31670088977832356,0.6414903450712273,0.48298500000000005,0.9578699999999992,0.64975,0.28045,0.0698,0.1952797601685514
0.7,True,polarized,13,0.47431528908607845,0.24411768068807815,0.03,-0.10746647542750992,0.708064599981426,0.5351273529018539,0.555,0.32439915002151454,0.6913121346355289,0.49152,0.9716449999999992,0.65805,0.2771,0.06485,0.2199001500702725
0.7,True,polarized,14,0.4652353210874577,0.2530994474853216,0.075,-0.008287487190400379,0.688008799348297,0.5340376747043504,0.54,0.3157484283063587,0.6724917322366335,0.488645,0.9617699999999992,0.65655,0.27355,0.0699,0.2233457132133134
0.7,True,polarized,15,0.4479088250758598,0.22722514344817565,0.045,0.07227677367399152,0.6847095331645704,0.5243392385014783,0.525,0.3191986652086692,0.6707529374726328,0.48485,0.9598049999999989,0.63985,0.2909,0.06925,0.19819804440835476
0.7,True,polarized,16,0.42789752788724444,0.21608020086310312,0.03,-0.04793081417334158,0.6601338780873286,0.5007202938746985,0.455,0.32129356490975197,0.6437705150761437,0.49048,0.977044999999999,0.6463,0.28645,0.06725,0.219837591772463
0.7,True,polarized,17,0.4466792428065007,0.2277408775844873,0.04,-0.0077073960015819985,0.6797019656957011,0.5206338040148683,0.525,0.32217284784560163,0.6584021328379046,0.49168500000000004,0.9736299999999991,0.6494,0.28345,0.06715,0.20871063724991729
0.7,True,polarized,18,0.4519509616364037,0.22737412223964498,0.02,0.029557557401558618,0.6878357706564607,0.5233578233183692,0.49,0.31724348137129366,0.6601574339032106,0.48137500000000005,0.9581249999999991,0.6375,0.2923,0.0702,0.24438600385595577
0.7,True,polarized,19,0.47206982330356534,0.2547815806745217,0.065,-0.10286163990806374,0.6942473335695948,0.5237039919367463,0.52,0.3226058977690751,0.6778260880473718,0.49131,0.9678749999999993,0.6529,0.28075,0.06635,0.20958555404985207
0.7,True,polarized,20,0.45938929468010586,0.24425435761716166,0.065,-0.07401526146848961,0.6683773501607553,0.5027132188387919,0.54,0.31834211240486154,0.6513586329266983,0.48776,0.9626849999999993,0.65835,0.27335,0.0683,0.23077028287998425
0.85,True,polarized,1,0.4562699655906438,0.2432032972942706,0.06,-0.025873495279503052,0.7277409233678191,0.5795574540252906,0.61,0.3358222592742203,0.7068356490850737,0.46239,0.9342899999999988,0.61225,0.2923,0.09545,0.20291305216541097
0.85,True,polarized,2,0.46742170496737756,0.25159076587743856,0.045,0.056406600227757266,0.7560138972140806,0.6106637340202968,0.685,0.3410760585920457,0.7298303936602892,0.46653500000000003,0.935729999999999,0.62615,0.28205,0.0918,0.2117953978259312
0.85,True,polarized,3,0.4632938444324122,0.2516617390417492,0.06,0.06164045589442727,0.7373308300061688,0.593554030109833,0.615,0.33719612399053916,0.7166859157714102,0.45763,0.9251599999999989,0.6092,0.29525,0.09555,0.2210697971505599
0.85,True,polarized,4,0.4323986372514453,0.2167200331896311,0.025,-0.0018301414562354834,0.7213793433621322,0.5753652710623708,0.595,0.33471533159781486,0.6960010532179618,0.46304500000000004,0.9283699999999988,0.61505,0.2893,0.09565,0.21722759943192893
0.85,True,polarized,5,0.46678177856878345,0.2523877403818524,0.055,-0.04382050309636565,0.7430052515879407,0.6056321269821288,0.68,0.33536599047910665,0.7146881015920399,0.457,0.9189849999999989,0.61275,0.2921,0.09515,0.20991321571437888
0.85,True,polarized,6,0.4473232035079107,0.23467721509754733,0.055,-0.0001007483514295715,0.7421978200499575,0.6016767857427782,0.675,0.3395211537223968,0.7180745399605005,0.46266000000000007,0.928289999999999,0.6205,0.2861,0.0934,0.2082744027162708
0.85,True,polarized,7,0.46763610718326354,0.25219213488866077,0.065,-0.05531240575538098,0.7615337543731777,0.6173146910828546,0.665,0.33812196332523703,0.7402254527657438,0.47748000000000007,0.9457799999999988,0.6385,0.2691,0.0924,0.2133009812539969
0.85,True,polarized,8,0.4364984443735831,0.21793024292393973,0.04,-0.011655316593484049,0.7495323168149532,0.615691151149389,0.685,0.3367525597369423,0.7261011768734295,0.464025,0.9267249999999989,0.6096,0.29585,0.09455,0.23312011004235914
0.85,True,polarized,9,0.44183425170700175,0.22793384188699303,0.055,-0.005901322460485588,0.70477169259565,0.5572288343828414,0.575,0.3415995183958244,0.679224879115753,0.46929000000000004,0.9406149999999989,0.61275,0.2949,0.09235,0.23398674397800395
0.85,True,polarized,10,0.46060569824802966,0.24726180893293986,0.095,0.028038138562830345,0.7372985631780067,0.5974652213362841,0.625,0.3420742969876842,0.7095286201753274,0.4708500000000001,0.9421549999999986,0.6146,0.29285,0.09255,0.23934973744548338
0.85,True,polarized,11,0.4487001096647608,0.23548762412625174,0.06,-0.010915190106203912,0.7326823406831425,0.5959354714907381,0.665,0.3356057951540906,0.7082289153744008,0.45472500000000005,0.9188849999999988,0.6059,0.29795,0.09615,0.2230047117246796
0.85,True,polarized,12,0.4441964736986444,0.22227298619874283,0.04,-0.06799879153992511,0.7445026466792382,0.5980592102277369,0.65,0.3350620934034066,0.7191782040191943,0.46161500000000005,0.9267199999999989,0.61685,0.28745,0.0957,0.20877115690275438
0.85,True,polarized,13,0.4355923082125894,0.21803138211287088,0.025,-0.07608016988075411,0.7266924251865078,0.5792607956472664,0.62,0.33811784235009035,0.6957286404963393,0.463715,0.9301849999999987,0.60875,0.297,0.09425,0.23791420127660323
0.85,True,polarized,14,0.4483420196825587,0.23407741109241337,0.055,-0.07782385016656468,0.7299270759210404,0.5855389612457266,0.625,0.33300128823351854,0.7079673149008961,0.45672,0.9207699999999989,0.60795,0.29455,0.0975,0.19386801162162898
0.85,True,polarized,15,0.45752745679504175,0.2379409496157593,0.055,0.08547049810544703,0.759903728830177,0.617501556941699,0.68,0.3373759203271729,0.7302735843610904,0.4677,0.9333599999999987,0.61935,0.28635,0.0943,0.23708200043682404
0.85,True,polarized,16,0.4548435584566694,0.23601341878560284,0.06,-0.06295541590407186,0.7497872189541994,0.6032127311165995,0.645,0.34470043116941473,0.7177892030719333,0.4817600000000001,0.9591899999999987,0.6334,0.2768,0.0898,0.2508027367918393
0.85,True,polarized,17,0.44743460177517574,0.2320148590068618,0.055,-0.017347206647603742,0.7336632330736462,0.5910065757518257,0.64,0.34322417576551856,0.7139083216138096,0.473425,0.9456099999999986,0.6213,0.28705,0.09165,0.22428145636525518
0.85,True,polarized,18,0.443090964046323,0.22356192277881615,0.05,0.07663559973946805,0.7632978667190777,0.6187630691828989,0.655,0.3420574140264398,0.7360377935826152,0.471115,0.9377399999999987,0.61985,0.28825,0.0919,0.2196249232826165
0.85,True,polarized,19,0.4426190996610261,0.22341924544951097,0.055,-0.10922451659340342,0.7206864725235058,0.5718645154797373,0.64,0.3328299605996021,0.7043111839973204,0.467735,0.9333399999999986,0.61805,0.2856,0.09635,0.19836610779639394
0.85,True,polarized,20,0.448773685501883,0.23021471665885493,0.035,-0.07335652127241189,0.7586233785025753,0.6198457417956217,0.68,0.33697028628372244,0.7386387484271496,0.46114,0.9243699999999987,0.6117,0.2935,0.0948,0.22175134682400266
1.0,True,polarized,1,0.4485342941889595,0.233343097041409,0.04,-0.0017712307137755302,0.7846381292788805,0.6643350173180701,0.75,0.3542164622643641,0.7577878812364861,0.45144000000000006,0.9124549999999987,0.5955,0.28905,0.11545,0.19415129707935116
