initial_preference_width,social_signal_weight,initial_distribution,seed,initial_mean_extremity,final_mean_extremity,final_opinion_variance,final_extreme_share,final_preference_width,final_acceptance_rate,final_backfire_rate,final_opinion_bimodality
1.0,0.6,polarized,17,0.44867649355342903,0.8579647645912387,0.7781356807355039,0.845,0.3528086679558774,0.5843,0.1148,4.166475860961986
1.0,0.6,polarized,18,0.45019092852735026,0.8632671472825664,0.7859341487970124,0.87,0.35089536227319784,0.5896,0.1157,3.6704160872188214
1.0,0.6,polarized,19,0.44652781430984584,0.8740611393705814,0.7971087082608617,0.875,0.35291158228045155,0.58905,0.114,3.62817400450597
1.0,0.6,polarized,20,0.4600854891420257,0.8589636667337004,0.77915617134222,0.86,0.3492234196535553,0.58445,0.1162,3.1088716659393154
1.0,0.8,polarized,1,0.44492387134152517,0.8521845371168504,0.7788188781663361,0.84,0.35380820108245503,0.59125,0.11415,3.7255158592344846
1.0,0.8,polarized,2,0.4522187181048301,0.865422508548006,0.7988045772927086,0.885,0.34523914600947103,0.5825,0.1199,3.66084846148681
1.0,0.8,polarized,3,0.4439291456184311,0.8545965000322507,0.7819495445993329,0.845,0.35262115833634483,0.589,0.11625,3.6829176265376686
1.0,0.8,polarized,4,0.46252571516497654,0.8877979117399312,0.826866213076148,0.91,0.35173112636186377,0.5946,0.11745,4.389181234972042
1.0,0.8,polarized,5,0.4525169739107228,0.8590691784569671,0.7928312940503582,0.865,0.3526642074536211,0.589,0.11435,3.568911994632693
1.0,0.8,polarized,6,0.4414298718817868,0.8432048952847524,0.7685041102409955,0.84,0.3504855221684764,0.57815,0.1169,3.3906579713094644
1.0,0.8,polarized,7,0.47293000374001937,0.8611739863129748,0.7870982907088455,0.86,0.3524139362048905,0.598,0.1144,3.2761713544635818
1.0,0.8,polarized,8,0.4811538699841622,0.8297275805460008,0.7602592618276356,0.825,0.35238825569588395,0.5901,0.11465,3.1057866548349775
1.0,0.8,polarized,9,0.44120192644719386,0.8427349619907758,0.7585086413956563,0.84,0.3517582238021413,0.5892,0.11495,3.83813395215779
1.0,0.8,polarized,10,0.457264621477713,0.8802881784513014,0.8164116607944355,0.905,0.3560099585346552,0.597,0.11425,4.199521065113439
1.0,0.8,polarized,11,0.4420237849883099,0.828303249532971,0.7514936234550538,0.825,0.3470167159463249,0.575,0.1185,3.243359139516396
1.0,0.8,polarized,12,0.45862408734788057,0.8753800694217335,0.798363544136173,0.89,0.34823447189988566,0.583,0.12155,3.1794300180650388
1.0,0.8,polarized,13,0.4380583703452456,0.8608002351458397,0.781904281795394,0.86,0.3510402608853817,0.57095,0.11895,3.597264071442807
1.0,0.8,polarized,14,0.43124875816895036,0.8734410164715913,0.7986873667476305,0.87,0.3515531480802963,0.58095,0.11595,3.7349054935944266
1.0,0.8,polarized,15,0.4561577736450228,0.8519677720774093,0.7776633684895305,0.865,0.35894458004253765,0.5868,0.1114,3.3369655226471124
1.0,0.8,polarized,16,0.4489949306819284,0.8621203976963467,0.7752627275740014,0.87,0.35425379531217177,0.6004,0.11285,3.362954321425647
1.0,0.8,polarized,17,0.45293249836362065,0.8628115931791173,0.7897661227919295,0.87,0.35152591096208835,0.58635,0.116,4.055057404014003
1.0,0.8,polarized,18,0.47987949647527567,0.8807107574010559,0.8114319923181202,0.895,0.3523970006797748,0.6056,0.1138,3.907505212519085
1.0,0.8,polarized,19,0.4464721446577642,0.859113769073328,0.7885881355740563,0.87,0.34975472581037265,0.58375,0.11655,3.652304526298788
1.0,0.8,polarized,20,0.4502832967553499,0.8590337854949763,0.7833177845924456,0.845,0.3552969235147892,0.5852,0.11355,3.1828050200323856
0.2,0.0,uniform,1,0.5380338813570394,0.5182924289727456,0.33812306696605665,0.195,0.12584742727036746,0.86595,0.0005,1.963633110787207
0.2,0.0,uniform,2,0.5039942537498406,0.5192719991410913,0.3602436797587156,0.325,0.12604585152368344,0.8617,0.00045,1.7067984961945295
0.2,0.0,uniform,3,0.4890296296058673,0.494822918271049,0.3178839884774643,0.21,0.12608806906834655,0.8566,0.00065,1.830115858977108
0.2,0.0,uniform,4,0.5382270372131428,0.5284649619916028,0.3587844695740594,0.275,0.1258299434153221,0.86245,0.0007,1.8676062241062559
0.2,0.0,uniform,5,0.5029302632833011,0.4982421046326182,0.32827558000924534,0.225,0.1263543511525762,0.8526,0.0005,1.7623368332586995
0.2,0.0,uniform,6,0.5186356672752157,0.5127721900729187,0.3487318811028038,0.275,0.1261857732524563,0.8599,0.00035,1.742422192296297
0.2,0.0,uniform,7,0.513637667411623,0.501531979508158,0.32732083228578335,0.255,0.12571302811668444,0.8645,0.00075,1.7425410732899027
0.2,0.0,uniform,8,0.5087707013838418,0.5101682879650599,0.33831140146079064,0.25,0.1260148289731898,0.86335,0.0004,1.791027231588407
0.2,0.0,uniform,9,0.5037796340055101,0.493608693895496,0.33719522296088933,0.27,0.12556437907442775,0.87215,0.00055,1.6139496635710682
0.2,0.0,uniform,10,0.4783554051954107,0.4660035475476927,0.30157551666622473,0.235,0.12585287314925478,0.86685,0.00045,1.602454228181584
0.2,0.0,uniform,11,0.5245057294818782,0.5131938109173564,0.3415000740145133,0.27,0.12616763458621322,0.8604,0.00035,1.8338294118638216
0.2,0.0,uniform,12,0.5092713362654364,0.49969354153630474,0.3195323055823792,0.225,0.12618965424822343,0.85875,0.0004,1.7845802088120797
0.2,0.0,uniform,13,0.525746492476239,0.5131434045542399,0.333389984039205,0.24,0.1260147803940134,0.8595,0.0006,1.7837464022539917
0.2,0.0,uniform,14,0.49961878918402114,0.5038071815406673,0.3379382089018445,0.275,0.12587327802291223,0.8612,0.0007,1.7155524409783076
0.2,0.0,uniform,15,0.49128662390873923,0.5018444904766032,0.32181686565509254,0.235,0.12607469299620183,0.85895,0.00055,1.7504897963299826
0.2,0.0,uniform,16,0.5398227235682644,0.525012697216896,0.3565513166229981,0.3,0.12562205571538365,0.8719,0.0005,1.7742913679546688
0.2,0.0,uniform,17,0.501087792958863,0.5020583668684971,0.3331499225735932,0.225,0.12584638028014003,0.86985,0.0003,1.7589452031299604
0.2,0.0,uniform,18,0.5282595433746189,0.5474085945673894,0.375758141608988,0.305,0.12617595273402,0.85655,0.00055,1.9387067104925522
0.2,0.0,uniform,19,0.4817971947725576,0.47756284189792764,0.3103741370627644,0.23,0.12592508519687404,0.8608,0.00065,1.6644318463930232
0.2,0.0,uniform,20,0.527119700541352,0.5276149936065466,0.35422441574830776,0.28,0.12570714238243116,0.8684,0.00055,1.7846182250036975
0.2,0.2,uniform,1,0.5380338813570394,0.5346686355122116,0.36403247414024137,0.31,0.12572450551290607,0.86825,0.00055,1.9122632078614994
0.2,0.2,uniform,2,0.5039942537498406,0.4985343386059962,0.33259586463802066,0.255,0.12555868360860503,0.8694,0.0007,1.677930368927983
0.2,0.2,uniform,3,0.4890296296058673,0.49913922019039925,0.32681383128363223,0.27,0.12560494246415518,0.8673,0.00075,1.7620462300030142
0.2,0.2,uniform,4,0.5382270372131428,0.5329532095710979,0.3593828349324857,0.265,0.12572967339975238,0.8681,0.00055,1.9414329216901953
0.2,0.2,uniform,5,0.5029302632833011,0.49800232626718915,0.3320692089787633,0.26,0.12596375154046627,0.86165,0.00055,1.7179666365317423
0.2,0.2,uniform,6,0.5186356672752157,0.543174996103473,0.3754205950765158,0.295,0.12557824126714404,0.8697,0.00065,1.920707387489628
0.2,0.2,uniform,7,0.513637667411623,0.48790893200833535,0.31858904268865956,0.225,0.12592082427656734,0.86795,0.0003,1.676628498700347
0.2,0.2,uniform,8,0.5087707013838418,0.5074335729647715,0.3344581372538755,0.235,0.12600066142853666,0.8639,0.0004,1.8303941414709661
0.2,0.2,uniform,9,0.5037796340055101,0.5071174218020972,0.34271171148648816,0.255,0.12549413347308488,0.87405,0.00055,1.7313129654598285
0.2,0.2,uniform,10,0.4783554051954107,0.4593735345584025,0.28764621692380377,0.18,0.1255855941661341,0.8708,0.0006,1.6458892461466075
0.2,0.2,uniform,11,0.5245057294818782,0.5093449678699912,0.34908188573031046,0.29,0.12592130522890232,0.8687,0.00025,1.6992653290667787
0.2,0.2,uniform,12,0.5092713362654364,0.5022686931357494,0.3350097061117579,0.265,0.12551752039767783,0.8674,0.00085,1.6386697528239118
0.2,0.2,uniform,13,0.525746492476239,0.5018217435304518,0.32396094702756334,0.24,0.12570228357739038,0.87155,0.0004,1.732449659663332
0.2,0.2,uniform,14,0.49961878918402114,0.5044363248464405,0.3434414832471505,0.28,0.12559272511854006,0.86865,0.0007,1.68014946504396
0.2,0.2,uniform,15,0.49128662390873923,0.5007872001845624,0.32866919278733014,0.265,0.12565025056836737,0.8681,0.00065,1.716897933916466
0.2,0.2,uniform,16,0.5398227235682644,0.529629091598251,0.35105917530183617,0.265,0.12549212802941803,0.87625,0.00045,1.8714106696237804
0.2,0.2,uniform,17,0.501087792958863,0.4959013942624756,0.33138236598977,0.255,0.1256663956530836,0.87355,0.00035,1.6972602125059124
0.2,0.2,uniform,18,0.5282595433746189,0.5243007631232439,0.35649925136572774,0.26,0.12568908609472904,0.87205,0.0004,1.8353758775876516
0.2,0.2,uniform,19,0.4817971947725576,0.47769696048460825,0.3060399015367906,0.205,0.1258596783637383,0.8666,0.00045,1.6590495901293134
0.2,0.2,uniform,20,0.527119700541352,0.5268878028564119,0.3556978403891548,0.315,0.1256937310742127,0.87265,0.00035,1.7964868569146046
0.2,0.4,uniform,1,0.5380338813570394,0.5202137617097127,0.34593595063101756,0.245,0.12590427689777908,0.8674,0.00035,1.8911399899175527
0.2,0.4,uniform,2,0.5039942537498406,0.5041445885814935,0.3379597001397907,0.275,0.12531417157293728,0.8797,0.0005,1.704423941347736
0.2,0.4,uniform,3,0.4890296296058673,0.4841989920754504,0.3131557286513488,0.215,0.12545423060175087,0.87205,0.0007,1.7066264404405647
0.2,0.4,uniform,4,0.5382270372131428,0.5216982587872239,0.3448535568168218,0.265,0.12557898738914258,0.87675,0.0003,1.9334443816567557
0.2,0.4,uniform,5,0.5029302632833011,0.4986239936783949,0.32856017455809267,0.255,0.12547633280047035,0.8715,0.0007,1.7634135140947642
0.2,0.4,uniform,6,0.5186356672752157,0.5078935007949128,0.3436960398254822,0.265,0.12544157077705245,0.8698,0.00085,1.7281093701103687
0.2,0.4,uniform,7,0.513637667411623,0.5024508666153653,0.32871474068421974,0.275,0.12569620424547878,0.8728,0.00035,1.6937302367220546
0.2,0.4,uniform,8,0.5087707013838418,0.5050907274595366,0.3309160180151855,0.245,0.12577168221989565,0.87265,0.00025,1.8252629457931047
0.2,0.4,uniform,9,0.5037796340055101,0.505878737027374,0.341593790369565,0.29,0.12547617082803536,0.87855,0.00035,1.7166949157271323
0.2,0.4,uniform,10,0.4783554051954107,0.4857861939209949,0.3126184731045212,0.24,0.12523821170086064,0.87585,0.0008,1.7151283298886548
0.2,0.4,uniform,11,0.5245057294818782,0.5367319228097008,0.36633972284269034,0.31,0.12580629138866672,0.8689,0.0004,1.906006475305918
0.2,0.4,uniform,12,0.5092713362654364,0.48097484691357295,0.3162111442153903,0.23,0.1254906476432504,0.8759,0.00045,1.6245674420315552
0.2,0.4,uniform,13,0.525746492476239,0.525602001089271,0.35542021684216435,0.32,0.12555659976397307,0.87535,0.0004,1.7297753202644648
0.2,0.4,uniform,14,0.49961878918402114,0.47914950272161877,0.31527916004411316,0.245,0.12564394617541358,0.8701,0.00055,1.6243928261184228
0.2,0.4,uniform,15,0.49128662390873923,0.4790974963118096,0.30507863100226784,0.215,0.12553520859144462,0.8701,0.0007,1.6175392804185817
0.2,0.4,uniform,16,0.5398227235682644,0.5254223503817067,0.34688630931349623,0.245,0.12533228479687306,0.88135,0.0004,1.9436663206393132
0.2,0.4,uniform,17,0.501087792958863,0.4893232882558479,0.32537730772513923,0.26,0.12528022973748373,0.8836,0.00035,1.6702365396797219
0.2,0.4,uniform,18,0.5282595433746189,0.5316980691838145,0.3581140581943316,0.255,0.12560484344748307,0.875,0.00035,1.9166413304779846
0.2,0.4,uniform,19,0.4817971947725576,0.4925518630682767,0.3218033736857004,0.25,0.12537536624184567,0.8791,0.00045,1.6806211667198658
0.2,0.4,uniform,20,0.527119700541352,0.5188492992951699,0.3516536067484368,0.29,0.12540312110547627,0.87725,0.0005,1.7485795727629376
0.2,0.6,uniform,1,0.5380338813570394,0.5343539766716412,0.35104776661456255,0.23,0.12542079619894644,0.8771,0.0005,2.0817907806970215
0.2,0.6,uniform,2,0.5039942537498406,0.5094473520912055,0.3435927801425291,0.26,0.12582415332704833,0.8733,0.00015,1.7240139875831662
0.2,0.6,uniform,3,0.4890296296058673,0.4975289465704331,0.3277689179510653,0.27,0.12554309660541918,0.87665,0.00035,1.7272807797400027
0.2,0.6,uniform,4,0.5382270372131428,0.5255318933244076,0.3525640480520766,0.285,0.1254047472421834,0.8802,0.00035,1.886646838899967
0.2,0.6,uniform,5,0.5029302632833011,0.49597371021381276,0.32354151447835205,0.235,0.1257626333915295,0.8698,0.0004,1.7819761308194138
0.2,0.6,uniform,6,0.5186356672752157,0.4928985939375678,0.32382452953144963,0.275,0.12575861249340697,0.8719,0.0003,1.7275929444309888
0.2,0.6,uniform,7,0.513637667411623,0.5171429811611583,0.3435562308638457,0.27,0.12527367743784068,0.87775,0.00065,1.763606423950361
0.2,0.6,uniform,8,0.5087707013838418,0.5207160715874363,0.3490438308349289,0.28,0.12560440084210142,0.87515,0.00035,1.8397895817978824
0.2,0.6,uniform,9,0.5037796340055101,0.5067113264358177,0.34437927419200826,0.28,0.1250345070395989,0.8909,0.0003,1.7068796679031437
0.2,0.6,uniform,10,0.4783554051954107,0.4825472542340543,0.31301679684217154,0.23,0.12530940334072516,0.88265,0.00035,1.7021112686481135
0.2,0.6,uniform,11,0.5245057294818782,0.5352881127725995,0.3663072115434086,0.29,0.12543757298381195,0.87825,0.0004,1.8949335858533085
0.2,0.6,uniform,12,0.5092713362654364,0.5100501698751088,0.33518478329198476,0.255,0.12529150093242575,0.87745,0.00065,1.7559059722021404
0.2,0.6,uniform,13,0.525746492476239,0.5262106827124968,0.35968591218494966,0.29,0.12542148543342452,0.8807,0.0003,1.7492965605879807
0.2,0.6,uniform,14,0.49961878918402114,0.5076260979198461,0.3428092106307495,0.305,0.12553154821402518,0.8751,0.00045,1.6500866412939033
0.2,0.6,uniform,15,0.49128662390873923,0.49954522513803346,0.31946388943824594,0.235,0.12551343732608772,0.8754,0.00045,1.7063809184214938
0.2,0.6,uniform,16,0.5398227235682644,0.5393483525819974,0.37230634359516446,0.295,0.12496991805585388,0.88975,0.00045,1.887785100227221
0.2,0.6,uniform,17,0.501087792958863,0.5119666816131148,0.34091693355226654,0.275,0.12521780922381837,0.88515,0.00035,1.7935038370905916
0.2,0.6,uniform,18,0.5282595433746189,0.5244482243560423,0.35390764901897526,0.27,0.12527906182278342,0.8816,0.00045,1.826832578601975
0.2,0.6,uniform,19,0.4817971947725576,0.4901401751024932,0.3147476093572818,0.25,0.1252038334951838,0.8864,0.0003,1.7274695400816178
0.2,0.6,uniform,20,0.527119700541352,0.5187309782262159,0.34526012776738196,0.27,0.12537518700176503,0.879,0.00045,1.8072850590938827
0.2,0.8,uniform,1,0.5380338813570394,0.5282371763451182,0.3547350777915172,0.305,0.1253703396049023,0.88115,0.00035,1.8626692121962247
0.2,0.8,uniform,2,0.5039942537498406,0.49261801811997186,0.32586102205903217,0.23,0.125047453780005,0.8837,0.00065,1.7047893317535143
0.2,0.8,uniform,3,0.4890296296058673,0.49167135201797896,0.3199894725525551,0.255,0.12526830371397307,0.8789,0.0006,1.749458484056914
0.2,0.8,uniform,4,0.5382270372131428,0.5444740111868789,0.3690842114460963,0.295,0.12519258018234425,0.88285,0.0005,2.005056414458057
0.2,0.8,uniform,5,0.5029302632833011,0.4790132507443694,0.3136220119959566,0.25,0.12536255907058774,0.8802,0.0004,1.6508662542301655
0.2,0.8,uniform,6,0.5186356672752157,0.5194897069287009,0.35483343759038405,0.285,0.12551766050599156,0.8763,0.0004,1.787945678254767
0.2,0.8,uniform,7,0.513637667411623,0.5018248771539362,0.32034571289180563,0.24,0.12510578138488498,0.8853,0.0005,1.667765444636406
0.2,0.8,uniform,8,0.5087707013838418,0.5159701654367796,0.34131465249773585,0.27,0.1254349029682179,0.8805,0.0003,1.8730876369663665
0.2,0.8,uniform,9,0.5037796340055101,0.489766594836416,0.32019681274623146,0.26,0.1247772891373239,0.8948,0.00045,1.7265606539503293
0.2,0.8,uniform,10,0.4783554051954107,0.49838773845221196,0.3234535827985399,0.23,0.12507270519957264,0.88795,0.0004,1.7487339053751203
0.2,0.8,uniform,11,0.5245057294818782,0.5201071163914812,0.35289455094066113,0.28,0.1251926878404452,0.88475,0.0004,1.8120743292349393
0.2,0.8,uniform,12,0.5092713362654364,0.5006424304826433,0.32983483127908003,0.265,0.12536885504488104,0.87735,0.00055,1.6826120320584863
0.2,0.8,uniform,13,0.525746492476239,0.5175707184174542,0.33717914171556884,0.25,0.12520800244805422,0.88435,0.0004,1.8175991858928484
0.2,0.8,uniform,14,0.49961878918402114,0.5004594972331385,0.33427820171747524,0.265,0.12544848974773015,0.8791,0.00035,1.6777512631994287
0.2,0.8,uniform,15,0.49128662390873923,0.48317287967679834,0.30320207828066087,0.225,0.12546289784141304,0.8777,0.0004,1.7495090795633574
0.2,0.8,uniform,16,0.5398227235682644,0.5327922253518249,0.35084436442916006,0.24,0.12474998975245223,0.89355,0.00055,1.9462559309740237
0.2,0.8,uniform,17,0.501087792958863,0.5018886682743574,0.3367862617838654,0.225,0.12520125495954404,0.8846,0.0004,1.7209948597921203
0.2,0.8,uniform,18,0.5282595433746189,0.5350618692314982,0.35702139012847683,0.255,0.12524810195730082,0.88625,0.00025,1.9792761515406188
0.2,0.8,uniform,19,0.4817971947725576,0.49433164306843025,0.31450162713745966,0.21,0.12548046556050907,0.88215,0.00015,1.782166873676056
0.2,0.8,uniform,20,0.527119700541352,0.529660514111645,0.3556277279421814,0.285,0.1252989099731644,0.8869,0.00015,1.8249193949452993
1.0,0.0,uniform,1,0.5380338813570394,0.8527233209681137,0.7817012005368542,0.835,0.3413742262160146,0.59535,0.11945,3.6465918740310292
1.0,0.0,uniform,2,0.5039942537498406,0.8187579061432522,0.749020737761568,0.8,0.34040148235748346,0.5909,0.12025,2.935173046867366
1.0,0.0,uniform,3,0.4890296296058673,0.8156429426152638,0.7332786201494278,0.785,0.3396247005114363,0.5841,0.1211,2.894637135405724
1.0,0.0,uniform,4,0.5382270372131428,0.8441158420084125,0.7753118644984721,0.835,0.339441491316922,0.59355,0.1203,3.3393528647167505
1.0,0.0,uniform,5,0.5029302632833011,0.7966518331805641,0.7334879354365349,0.785,0.33426917706129666,0.58275,0.1237,2.5336890922156536
1.0,0.0,uniform,6,0.5186356672752157,0.8274657620387089,0.7543810572792572,0.8,0.33837638081434995,0.5785,0.12215,3.1382112786907634
1.0,0.0,uniform,7,0.513637667411623,0.810490103620167,0.7146950448186178,0.785,0.3384865828591323,0.59215,0.1212,2.7289963463136173
1.0,0.0,uniform,8,0.5087707013838418,0.8403081093202616,0.7692572015134662,0.84,0.3424585117493289,0.58395,0.11955,3.343991965990784
1.0,0.0,uniform,9,0.5037796340055101,0.8124420925994039,0.7285950293097343,0.78,0.34126487049640575,0.58035,0.1203,2.9438335961994966
1.0,0.0,uniform,10,0.4783554051954107,0.8075188055139735,0.7285474014141251,0.775,0.3438386004178605,0.58035,0.1194,2.844533972410438
1.0,0.0,uniform,11,0.5245057294818782,0.8272579383746578,0.7574756153967951,0.805,0.33754413777879316,0.58115,0.1222,3.020669045206207
1.0,0.0,uniform,12,0.5092713362654364,0.8291314409547512,0.7462979633569651,0.81,0.3385169440730046,0.58305,0.12165,3.002382778408458
1.0,0.0,uniform,13,0.525746492476239,0.8328409654273784,0.7463810729682199,0.82,0.344610631519809,0.59175,0.1184,2.899755144315527
1.0,0.0,uniform,14,0.49961878918402114,0.7945395417813381,0.7144244986821726,0.78,0.3378938823551956,0.57725,0.12295,2.7081426677897196
1.0,0.0,uniform,15,0.49128662390873923,0.791645732155376,0.7039549280655077,0.77,0.3450220910032948,0.5752,0.1194,2.681507371993863
1.0,0.0,uniform,16,0.5398227235682644,0.8310281280433671,0.7583866638428173,0.83,0.3481711925543996,0.59915,0.1163,2.853970940392293
1.0,0.0,uniform,17,0.501087792958863,0.7987917013418755,0.7223654191876289,0.765,0.34266967557046146,0.58355,0.1193,2.6590855049217477
1.0,0.0,uniform,18,0.5282595433746189,0.8540139105523878,0.7876713889545941,0.845,0.3427633692907646,0.5942,0.1189,3.513403209467235
1.0,0.0,uniform,19,0.4817971947725576,0.7973300195779812,0.7171671071329146,0.765,0.34010892139343246,0.577,0.12115,2.7054227217848137
1.0,0.0,uniform,20,0.527119700541352,0.8308746446902042,0.7543630916184967,0.825,0.3383806536632152,0.5975,0.1211,3.140205651419893
1.0,0.2,uniform,1,0.5380338813570394,0.8520466623738446,0.7839741227300494,0.845,0.34713330740393855,0.599,0.1167,3.493245074367881
1.0,0.2,uniform,2,0.5039942537498406,0.7962481036573785,0.7136876678088657,0.755,0.3435210111476909,0.577,0.1196,2.813909628098438
1.0,0.2,uniform,3,0.4890296296058673,0.8261499475335397,0.7468060876688659,0.785,0.34343463348964554,0.5809,0.12,3.1440145008843112
1.0,0.2,uniform,4,0.5382270372131428,0.8272313179183766,0.7506605368862895,0.805,0.34365499232432895,0.5956,0.1181,3.0213899079944695
1.0,0.2,uniform,5,0.5029302632833011,0.8240810928756375,0.7407364396064614,0.795,0.3382582722220131,0.57805,0.12215,3.369363929395984
1.0,0.2,uniform,6,0.5186356672752157,0.8226695689023674,0.7491790574005611,0.81,0.34408494153493796,0.5835,0.11905,3.0107242738382727
1.0,0.2,uniform,7,0.513637667411623,0.8058320085988242,0.7169809780127524,0.79,0.34552799553034264,0.5899,0.118,2.8631801747781496
1.0,0.2,uniform,8,0.5087707013838418,0.8372429950388419,0.7659895149646064,0.815,0.34653140511046826,0.59175,0.11735,3.329212570031267
1.0,0.2,uniform,9,0.5037796340055101,0.8068108325606551,0.7266912310311219,0.78,0.34482799297576533,0.5848,0.1188,2.8930779823123
1.0,0.2,uniform,10,0.4783554051954107,0.8099449076257063,0.7282814870799745,0.77,0.3501481716646506,0.57305,0.1166,3.0020362908432876
1.0,0.2,uniform,11,0.5245057294818782,0.8043608846142755,0.7308655253628292,0.785,0.33878304641631096,0.5876,0.12095,2.7866527710791114
1.0,0.2,uniform,12,0.5092713362654364,0.8277524286040077,0.748916279477163,0.81,0.34229910347999165,0.5884,0.11975,3.1420036846842314
1.0,0.2,uniform,13,0.525746492476239,0.8352408788284472,0.7441869298217846,0.815,0.34883139779550887,0.5962,0.1161,2.898302510912162
1.0,0.2,uniform,14,0.49961878918402114,0.7931948662110127,0.704552654447348,0.75,0.3389561425762727,0.57905,0.1217,2.7789806782722257
1.0,0.2,uniform,15,0.49128662390873923,0.8211670600135267,0.723558601822916,0.79,0.3357898914025643,0.58435,0.12285,2.9122911758343784
1.0,0.2,uniform,16,0.5398227235682644,0.8334219645402257,0.7627382957057623,0.845,0.3508235736855144,0.6035,0.11485,3.1353060375339235
1.0,0.2,uniform,17,0.501087792958863,0.8155064897269579,0.740939765950508,0.795,0.34753378710509536,0.5921,0.1163,2.952578139471748
1.0,0.2,uniform,18,0.5282595433746189,0.8403537124634254,0.7739190648477031,0.835,0.3504731416680512,0.59835,0.11525,3.1162224827655636
1.0,0.2,uniform,19,0.4817971947725576,0.8296338506349608,0.741462890440634,0.795,0.34180440502561693,0.58455,0.11985,2.891756726020035
1.0,0.2,uniform,20,0.527119700541352,0.8410519016847817,0.7593401621647143,0.83,0.3393587075582827,0.5875,0.12045,3.241722380030388
1.0,0.4,uniform,1,0.5380338813570394,0.8608282264042123,0.7858734332510315,0.84,0.3554886681846983,0.59725,0.1127,4.017623901821908
1.0,0.4,uniform,2,0.5039942537498406,0.8207635053122039,0.7378385524128654,0.785,0.3479085349184378,0.58535,0.11715,3.0180428166401794
1.0,0.4,uniform,3,0.4890296296058673,0.8220954473934482,0.7429863765689894,0.79,0.3448908340091166,0.5842,0.11875,2.933903463133743
1.0,0.4,uniform,4,0.5382270372131428,0.838265434743164,0.7667601516180165,0.815,0.34814647941381194,0.59745,0.1162,3.3472782942525994
1.0,0.4,uniform,5,0.5029302632833011,0.8140700955712128,0.7382566749162146,0.795,0.3474237420534471,0.57975,0.11765,2.9329571851416607
1.0,0.4,uniform,6,0.5186356672752157,0.8177994190229828,0.7425258443188549,0.8,0.34849614127371425,0.59365,0.11635,2.8556340500598414
1.0,0.4,uniform,7,0.513637667411623,0.7999178858895138,0.7141146153743222,0.775,0.34324841141307416,0.59565,0.11905,2.779856960527617
1.0,0.4,uniform,8,0.5087707013838418,0.8205168904385941,0.7388804152691829,0.79,0.3489517845880749,0.59,0.1159,3.208178451649415
1.0,0.4,uniform,9,0.5037796340055101,0.8232388971663422,0.7446790212180914,0.81,0.3502312843684644,0.59625,0.1158,3.188914851359997
1.0,0.4,uniform,10,0.4783554051954107,0.8058432585231414,0.7247689919429154,0.785,0.3487590478733669,0.5834,0.1166,2.694523550075577
1.0,0.4,uniform,11,0.5245057294818782,0.8088591672132537,0.7373206037257951,0.785,0.34615821143531783,0.5889,0.1176,2.8064510954800292
1.0,0.4,uniform,12,0.5092713362654364,0.8246040076935818,0.7429515098090156,0.81,0.34379812374772056,0.58955,0.11885,3.0701267282844618
1.0,0.4,uniform,13,0.525746492476239,0.8231843344916484,0.7299158208833844,0.83,0.34610774982480097,0.5904,0.11715,3.127035020632813
1.0,0.4,uniform,14,0.49961878918402114,0.8032105774964395,0.7189079201107326,0.76,0.34284859400461054,0.57645,0.11995,2.754980804494805
1.0,0.4,uniform,15,0.49128662390873923,0.8069518028109885,0.7013422435650455,0.77,0.3445418409897269,0.57895,0.1188,2.8199406654542583
1.0,0.4,uniform,16,0.5398227235682644,0.8220032260891176,0.7450699467945151,0.815,0.35717346545394174,0.60455,0.1117,2.8576534203898856
1.0,0.4,uniform,17,0.501087792958863,0.8052113872808728,0.7287866922020184,0.78,0.34793479795379834,0.5895,0.1174,2.7733467843503825
1.0,0.4,uniform,18,0.5282595433746189,0.8182540695441749,0.750357208092652,0.81,0.34953498879518435,0.58975,0.11615,2.903205058758786
1.0,0.4,uniform,19,0.4817971947725576,0.8053424166425472,0.7234440215851637,0.77,0.3515672904450641,0.57925,0.1158,2.8226463701697173
1.0,0.4,uniform,20,0.527119700541352,0.8327753466267942,0.7437684021210803,0.82,0.3498110566214606,0.5937,0.1152,2.9229263610970238
1.0,0.6,uniform,1,0.5380338813570394,0.8501393595234487,0.771448496695499,0.84,0.35414763253037196,0.59805,0.11305,3.5595759677130756
1.0,0.6,uniform,2,0.5039942537498406,0.8210467959041403,0.7394625486595114,0.78,0.3457751886805015,0.5923,0.11755,3.221714610881944
1.0,0.6,uniform,3,0.4890296296058673,0.8034762851243784,0.7116216852544832,0.765,0.34948240011411064,0.58465,0.11625,2.669978605351378
1.0,0.6,uniform,4,0.5382270372131428,0.8366972819824832,0.7655588043566124,0.82,0.34894631744193816,0.6008,0.1155,3.155959380397818
1.0,0.6,uniform,5,0.5029302632833011,0.8073500772274258,0.7275392882745515,0.76,0.34560244866622497,0.5833,0.1181,2.8265031195010546
1.0,0.6,uniform,6,0.5186356672752157,0.8243892208444957,0.75405180346901,0.815,0.3518717220092627,0.6027,0.11385,3.026216397188362
1.0,0.6,uniform,7,0.513637667411623,0.7799174558019196,0.6895747472600258,0.76,0.3475928304626187,0.5944,0.1168,2.551330980538561
1.0,0.6,uniform,8,0.5087707013838418,0.8219835245801568,0.742647054945077,0.81,0.3476279904698407,0.5914,0.11715,3.255904548526265
